index	R_nought_1	R_nought_2	tr_11	tr_22	tr_12	tr_21	removal_rate	sampling_proba	infectious_time	tree_size	proportion_t22_t11	fraction_1
4785	4.402	9.174	1.043	2.174	0.005	0	0.237	1	4.226	467	2.084	1
4786	4.996	9.577	0.874	1.676	0.005	0	0.175	1	5.712	458	1.917	1
4787	1.227	2.866	0.479	1.118	0.005	0	0.39	1	2.563	496	2.336	1
4788	3.418	10.032	1.063	3.12	0.005	0	0.311	1	3.216	491	2.935	1
4789	1.03	2.105	0.142	0.29	0.005	0	0.138	1	7.222	486	2.044	1
4790	1.961	3.72	0.833	1.581	0.005	0	0.425	1	2.352	476	1.897	1
4791	4.026	8.036	1.441	2.877	0.005	0	0.358	1	2.794	479	1.996	1
4792	1.734	4.448	1.486	3.812	0.005	0	0.857	1	1.167	471	2.565	1
4793	3.408	9.948	0.498	1.452	0.005	0	0.146	1	6.87	491	2.919	1
4794	4.569	9.462	0.589	1.221	0.005	0	0.129	1	7.739	493	2.071	1
4795	1.927	4.898	0.251	0.637	0.005	0	0.13	1	7.672	492	2.542	1
4796	3.512	9.553	0.706	1.92	0.005	0	0.201	1	4.974	468	2.72	1
4797	3.011	7.811	0.509	1.32	0.005	0	0.169	1	5.901	473	2.594	1
4798	3.782	9.697	0.669	1.716	0.005	0	0.177	1	5.646	455	2.564	1
4799	4.751	7.602	0.584	0.935	0.005	0	0.123	1	8.112	497	1.6	1
4800	2.71	7.756	0.683	1.955	0.005	0	0.252	1	3.961	489	2.862	1
4801	2.52	4.972	0.323	0.636	0.005	0	0.128	1	7.808	463	1.973	1
4802	1.715	3.25	0.305	0.578	0.005	0	0.178	1	5.616	455	1.895	1
4803	4.752	11.828	3.54	8.812	0.005	0	0.745	1	1.343	454	2.489	1
4804	3.718	7.075	0.387	0.736	0.005	0	0.104	1	9.572	489	1.903	1
4805	2.187	6.491	0.252	0.746	0.005	0	0.115	1	8.694	476	2.968	1
4806	3.667	10.0	0.532	1.45	0.005	0	0.145	1	6.889	454	2.727	1
4807	3.885	6.173	0.715	1.136	0.005	0	0.184	1	5.432	496	1.589	1
4808	3.921	8.45	0.894	1.927	0.005	0	0.228	1	4.393	469	2.155	1
4809	2.506	6.455	1.581	4.073	0.005	0	0.631	1	1.586	484	2.576	1
4810	1.434	2.692	0.736	1.381	0.005	0	0.513	1	1.948	478	1.877	1
4811	2.611	5.363	0.7	1.437	0.005	0	0.268	1	3.736	469	2.054	1
4812	4.731	13.034	0.97	2.672	0.005	0	0.205	1	4.876	456	2.755	1
4813	1.197	2.76	0.244	0.563	0.005	0	0.204	1	4.896	471	2.306	1
4814	3.68	9.855	0.924	2.474	0.005	0	0.251	1	3.98	486	2.678	1
4815	1.468	2.87	1.009	1.972	0.005	0	0.687	1	1.455	497	1.955	1
4816	2.047	4.847	0.727	1.721	0.005	0	0.355	1	2.815	455	2.368	1
4817	2.266	5.287	0.551	1.285	0.005	0	0.243	1	4.107	498	2.333	1
4818	2.769	7.003	0.687	1.737	0.005	0	0.248	1	4.027	466	2.529	1
4819	2.506	6.922	2.135	5.898	0.005	0	0.852	1	1.174	463	2.762	1
4820	1.905	4.239	0.253	0.564	0.005	0	0.133	1	7.524	499	2.225	1
4821	1.547	3.212	0.651	1.352	0.005	0	0.421	1	2.375	452	2.076	1
4822	3.74	7.166	0.512	0.982	0.005	0	0.137	1	7.297	499	1.916	1
4823	2.718	4.74	0.394	0.687	0.005	0	0.145	1	6.909	467	1.744	1
4824	1.575	2.988	0.28	0.532	0.005	0	0.178	1	5.616	489	1.897	1
4825	1.647	4.022	0.756	1.846	0.005	0	0.459	1	2.178	472	2.442	1
4826	1.227	3.226	0.534	1.403	0.005	0	0.435	1	2.299	467	2.629	1
4827	3.1	6.067	0.369	0.722	0.005	0	0.119	1	8.431	498	1.957	1
4828	4.312	7.615	0.828	1.462	0.005	0	0.192	1	5.214	460	1.766	1
4829	1.77	2.933	0.195	0.323	0.005	0	0.11	1	9.082	481	1.657	1
4830	4.116	8.026	0.844	1.645	0.005	0	0.205	1	4.876	471	1.95	1
4831	4.172	8.16	1.965	3.843	0.005	0	0.471	1	2.121	475	1.956	1
4832	2.366	5.603	0.284	0.672	0.005	0	0.12	1	8.333	478	2.368	1
4833	1.038	2.333	0.153	0.343	0.005	0	0.147	1	6.809	476	2.248	1
4834	4.659	13.171	0.634	1.791	0.005	0	0.136	1	7.347	483	2.827	1
4835	2.819	7.84	0.476	1.325	0.005	0	0.169	1	5.916	455	2.781	1
4836	4.542	10.383	2.825	6.458	0.005	0	0.622	1	1.607	474	2.286	1
4837	4.017	6.937	0.462	0.798	0.005	0	0.115	1	8.673	481	1.727	1
4838	4.252	6.608	0.663	1.031	0.005	0	0.156	1	6.412	473	1.554	1
4839	4.003	11.957	0.909	2.714	0.005	0	0.227	1	4.398	450	2.987	1
4840	3.724	8.934	1.337	3.207	0.005	0	0.359	1	2.784	495	2.399	1
4841	4.59	10.791	1.019	2.396	0.005	0	0.222	1	4.505	489	2.351	1
4842	4.888	11.912	1.432	3.49	0.005	0	0.293	1	3.409	476	2.437	1
4843	4.963	13.832	1.588	4.426	0.005	0	0.32	1	3.122	482	2.787	1
4844	4.322	7.36	0.458	0.78	0.005	0	0.106	1	9.468	499	1.703	1
4845	1.745	4.551	0.276	0.719	0.005	0	0.158	1	6.336	496	2.608	1
4846	3.177	5.09	0.629	1.008	0.005	0	0.198	1	5.042	467	1.602	1
4847	1.702	3.959	0.221	0.515	0.005	0	0.13	1	7.692	466	2.326	1
4848	1.586	4.485	0.462	1.305	0.005	0	0.291	1	3.438	454	2.828	1
4849	3.157	6.371	0.732	1.478	0.005	0	0.232	1	4.315	460	2.018	1
4850	1.446	3.287	0.272	0.618	0.005	0	0.188	1	5.328	454	2.273	1
4851	4.621	11.026	2.592	6.186	0.005	0	0.561	1	1.781	486	2.386	1
4852	3.719	6.917	0.893	1.66	0.005	0	0.24	1	4.163	469	1.86	1
4853	4.192	7.508	0.759	1.359	0.005	0	0.181	1	5.531	497	1.791	1
4854	2.892	5.275	0.359	0.654	0.005	0	0.124	1	8.033	454	1.824	1
4855	1.128	1.906	0.139	0.234	0.005	0	0.123	1	8.105	474	1.69	1
4856	1.14	1.88	0.154	0.254	0.005	0	0.135	1	7.395	473	1.649	1
4857	1.482	2.804	0.605	1.144	0.005	0	0.408	1	2.449	497	1.892	1
4858	1.13	2.164	0.211	0.405	0.005	0	0.187	1	5.34	455	1.915	1
4859	2.432	6.71	0.314	0.866	0.005	0	0.129	1	7.742	461	2.759	1
4860	5.0	13.555	1.245	3.375	0.005	0	0.249	1	4.009	456	2.711	1
4861	2.4	4.354	0.679	1.232	0.005	0	0.283	1	3.534	482	1.814	1
4862	2.795	7.941	1.126	3.2	0.005	0	0.403	1	2.484	472	2.841	1
4863	2.255	6.109	0.404	1.094	0.005	0	0.179	1	5.591	487	2.709	1
4864	2.868	7.987	0.519	1.446	0.005	0	0.181	1	5.519	464	2.785	1
4865	4.844	10.666	1.555	3.424	0.005	0	0.321	1	3.114	451	2.202	1
4866	3.125	9.062	0.825	2.392	0.005	0	0.264	1	3.795	453	2.9	1
4867	3.663	6.96	0.52	0.988	0.005	0	0.142	1	7.031	462	1.9	1
4868	1.534	2.901	0.327	0.618	0.005	0	0.213	1	4.703	460	1.891	1
4869	1.725	5.044	0.3	0.878	0.005	0	0.174	1	5.755	463	2.924	1
4870	4.232	9.031	1.46	3.116	0.005	0	0.345	1	2.9	494	2.134	1
4871	3.119	8.234	0.54	1.424	0.005	0	0.173	1	5.77	483	2.64	1
4872	3.724	7.243	2.577	5.012	0.005	0	0.692	1	1.445	466	1.945	1
4873	4.159	9.578	2.608	6.005	0.005	0	0.627	1	1.595	489	2.303	1
4874	1.894	5.413	0.216	0.617	0.005	0	0.114	1	8.808	467	2.858	1
4875	3.412	8.782	0.43	1.107	0.005	0	0.126	1	7.966	457	2.574	1
4876	2.291	6.222	0.543	1.475	0.005	0	0.237	1	4.224	469	2.716	1
4877	3.22	7.828	0.724	1.761	0.005	0	0.225	1	4.438	464	2.431	1
4878	4.545	11.999	2.286	6.035	0.005	0	0.503	1	1.989	454	2.64	1
4879	1.811	5.022	0.563	1.562	0.005	0	0.311	1	3.217	470	2.773	1
4880	4.877	14.46	2.921	8.662	0.005	0	0.599	1	1.67	480	2.965	1
4881	4.208	8.946	0.614	1.306	0.005	0	0.146	1	6.853	491	2.126	1
4882	4.174	10.047	0.864	2.08	0.005	0	0.207	1	4.831	459	2.407	1
4883	4.52	9.845	0.484	1.053	0.005	0	0.107	1	9.353	476	2.178	1
4884	3.829	8.408	0.387	0.849	0.005	0	0.101	1	9.87	496	2.196	1
4885	4.856	9.29	1.049	2.007	0.005	0	0.216	1	4.625	485	1.913	1
4886	2.463	7.022	0.424	1.208	0.005	0	0.172	1	5.827	490	2.851	1
4887	2.751	6.058	0.402	0.884	0.005	0	0.146	1	6.853	476	2.202	1
4888	4.678	7.761	0.739	1.226	0.005	0	0.158	1	6.314	477	1.659	1
4889	2.96	6.595	0.58	1.293	0.005	0	0.196	1	5.094	477	2.228	1
4890	3.535	6.126	1.789	3.1	0.005	0	0.506	1	1.978	474	1.733	1
4891	1.488	3.287	0.21	0.463	0.005	0	0.141	1	7.101	479	2.209	1
4892	2.062	4.833	0.433	1.015	0.005	0	0.21	1	4.769	477	2.344	1
4893	1.787	3.858	0.37	0.799	0.005	0	0.207	1	4.829	462	2.159	1
4894	3.769	6.784	0.912	1.642	0.005	0	0.242	1	4.14	473	1.8	1
4895	2.599	7.573	0.322	0.939	0.005	0	0.124	1	8.091	489	2.914	1
4896	2.517	4.616	1.483	2.719	0.005	0	0.589	1	1.697	494	1.834	1
4897	1.088	2.877	0.125	0.331	0.005	0	0.115	1	8.669	472	2.644	1
4898	3.555	6.769	2.126	4.048	0.005	0	0.598	1	1.673	481	1.904	1
4899	1.396	3.282	0.179	0.42	0.005	0	0.128	1	7.813	496	2.351	1
4900	3.014	7.008	0.494	1.149	0.005	0	0.164	1	6.099	491	2.325	1
4901	4.989	10.851	0.599	1.302	0.005	0	0.12	1	8.364	497	2.175	1
4902	2.866	5.176	0.705	1.273	0.005	0	0.246	1	4.06	451	1.806	1
4903	1.857	2.934	1.539	2.432	0.005	0	0.829	1	1.207	493	1.58	1
4904	1.642	4.612	0.169	0.475	0.005	0	0.103	1	9.734	487	2.809	1
4905	3.386	8.038	2.326	5.522	0.005	0	0.687	1	1.455	491	2.374	1
4906	1.74	4.399	0.811	2.05	0.005	0	0.466	1	2.145	464	2.528	1
4907	2.467	6.498	0.338	0.89	0.005	0	0.137	1	7.308	475	2.634	1
4908	3.172	6.02	0.343	0.65	0.005	0	0.108	1	9.257	499	1.898	1
4909	4.252	10.162	0.442	1.057	0.005	0	0.104	1	9.653	490	2.39	1
4910	3.299	5.018	0.97	1.475	0.005	0	0.294	1	3.399	485	1.521	1
4911	2.706	7.696	0.869	2.47	0.005	0	0.321	1	3.119	486	2.844	1
4912	4.222	11.539	1.212	3.312	0.005	0	0.287	1	3.484	470	2.733	1
4913	1.854	3.506	0.532	1.006	0.005	0	0.287	1	3.483	459	1.891	1
4914	4.506	10.891	0.942	2.276	0.005	0	0.209	1	4.781	472	2.417	1
4915	3.975	8.789	0.7	1.547	0.005	0	0.176	1	5.673	458	2.211	1
4916	1.591	3.007	0.442	0.836	0.005	0	0.278	1	3.596	493	1.89	1
4917	4.424	10.33	0.615	1.436	0.005	0	0.139	1	7.174	498	2.335	1
4918	2.476	6.524	0.255	0.672	0.005	0	0.103	1	9.74	492	2.635	1
4919	3.125	4.784	0.8	1.225	0.005	0	0.256	1	3.902	465	1.531	1
4920	4.131	12.319	0.467	1.392	0.005	0	0.113	1	8.865	498	2.982	1
4921	1.47	2.336	0.291	0.463	0.005	0	0.198	1	5.053	465	1.589	1
4922	2.951	7.788	0.41	1.083	0.005	0	0.139	1	7.188	487	2.639	1
4923	3.581	8.68	0.537	1.302	0.005	0	0.15	1	6.674	465	2.424	1
4924	2.138	5.627	0.487	1.283	0.005	0	0.228	1	4.389	496	2.632	1
4925	2.733	5.972	0.568	1.242	0.005	0	0.208	1	4.805	494	2.185	1
4926	1.746	4.192	0.26	0.625	0.005	0	0.149	1	6.691	461	2.401	1
4927	4.835	11.942	0.682	1.684	0.005	0	0.141	1	7.096	497	2.47	1
4928	4.012	7.242	0.871	1.572	0.005	0	0.217	1	4.617	498	1.805	1
4929	4.819	8.698	0.593	1.07	0.005	0	0.123	1	8.161	480	1.805	1
4930	4.591	11.638	2.493	6.319	0.005	0	0.543	1	1.842	490	2.535	1
4931	3.912	7.679	1.4	2.749	0.005	0	0.358	1	2.796	483	1.963	1
4932	1.712	5.037	0.178	0.524	0.005	0	0.104	1	9.646	494	2.942	1
4933	3.593	5.853	0.543	0.884	0.005	0	0.151	1	6.633	454	1.629	1
4934	4.009	10.997	0.457	1.254	0.005	0	0.114	1	8.79	487	2.743	1
4935	3.656	10.01	1.546	4.234	0.005	0	0.423	1	2.366	498	2.738	1
4936	4.752	10.198	0.879	1.887	0.005	0	0.185	1	5.4	454	2.146	1
4937	3.202	7.64	0.532	1.268	0.005	0	0.166	1	6.011	470	2.386	1
4938	3.762	6.753	0.624	1.121	0.005	0	0.166	1	6.024	460	1.795	1
4939	3.982	6.984	1.007	1.767	0.005	0	0.253	1	3.959	466	1.754	1
4940	2.749	6.43	0.349	0.817	0.005	0	0.127	1	7.896	477	2.339	1
4941	4.998	11.86	0.505	1.198	0.005	0	0.101	1	9.927	471	2.373	1
4942	1.56	3.201	0.549	1.127	0.005	0	0.352	1	2.843	496	2.052	1
4943	1.457	2.631	0.712	1.287	0.005	0	0.489	1	2.044	497	1.806	1
4944	4.45	12.976	0.445	1.298	0.005	0	0.1	1	9.967	498	2.916	1
4945	1.909	3.507	0.193	0.354	0.005	0	0.101	1	9.865	469	1.837	1
4946	4.506	13.266	0.662	1.95	0.005	0	0.147	1	6.809	494	2.944	1
4947	1.178	2.877	0.56	1.367	0.005	0	0.475	1	2.107	489	2.442	1
4948	1.064	3.107	0.16	0.466	0.005	0	0.15	1	6.676	488	2.92	1
4949	1.954	3.847	0.317	0.623	0.005	0	0.162	1	6.16	464	1.969	1
4950	3.681	7.557	0.556	1.141	0.005	0	0.151	1	6.636	494	2.053	1
4951	3.778	8.202	0.544	1.181	0.005	0	0.144	1	6.948	454	2.171	1
4952	4.023	7.33	0.772	1.407	0.005	0	0.192	1	5.213	465	1.822	1
4953	4.287	10.743	0.802	2.009	0.005	0	0.187	1	5.337	487	2.506	1
4954	2.417	5.38	0.771	1.716	0.005	0	0.319	1	3.132	478	2.226	1
4955	2.301	4.86	0.41	0.865	0.005	0	0.178	1	5.605	498	2.112	1
4956	3.083	5.71	0.379	0.702	0.005	0	0.123	1	8.15	481	1.852	1
4957	3.193	6.041	1.022	1.933	0.005	0	0.32	1	3.124	454	1.892	1
4958	1.208	3.034	0.846	2.124	0.005	0	0.7	1	1.428	488	2.512	1
4959	2.648	7.894	0.281	0.837	0.005	0	0.106	1	9.413	489	2.981	1
4960	4.631	12.156	0.759	1.994	0.005	0	0.164	1	6.101	453	2.625	1
4961	3.359	5.7	0.48	0.815	0.005	0	0.143	1	6.977	460	1.697	1
4962	2.456	6.314	0.26	0.669	0.005	0	0.106	1	9.391	462	2.571	1
4963	1.554	2.912	0.172	0.323	0.005	0	0.111	1	9.032	489	1.874	1
4964	3.15	6.379	0.498	1.008	0.005	0	0.158	1	6.343	478	2.025	1
4965	3.105	7.359	0.342	0.809	0.005	0	0.11	1	9.097	462	2.37	1
4966	4.609	9.518	1.798	3.712	0.005	0	0.39	1	2.561	486	2.065	1
4967	3.402	5.889	0.83	1.437	0.005	0	0.244	1	4.093	454	1.731	1
4968	2.657	7.519	0.465	1.316	0.005	0	0.175	1	5.703	486	2.83	1
4969	4.119	9.622	0.77	1.799	0.005	0	0.187	1	5.335	457	2.336	1
4970	4.096	11.993	0.676	1.979	0.005	0	0.165	1	6.064	457	2.928	1
4971	1.189	3.181	0.963	2.577	0.005	0	0.81	1	1.235	489	2.675	1
4972	3.065	5.005	0.368	0.601	0.005	0	0.12	1	8.319	474	1.633	1
4973	3.905	9.228	0.433	1.024	0.005	0	0.111	1	8.973	486	2.363	1
4974	2.222	5.819	0.282	0.739	0.005	0	0.127	1	7.902	491	2.619	1
4975	3.182	6.062	0.331	0.63	0.005	0	0.104	1	9.633	472	1.905	1
4976	3.479	5.34	0.431	0.662	0.005	0	0.124	1	8.034	470	1.535	1
4977	3.067	6.582	0.414	0.889	0.005	0	0.135	1	7.426	479	2.146	1
4978	1.104	3.113	0.318	0.897	0.005	0	0.288	1	3.469	485	2.82	1
4979	4.325	12.08	2.214	6.185	0.005	0	0.512	1	1.955	457	2.793	1
4980	3.794	8.844	0.539	1.256	0.005	0	0.142	1	7.04	487	2.331	1
4981	3.131	6.165	0.592	1.165	0.005	0	0.189	1	5.287	465	1.969	1
4982	4.063	7.89	0.601	1.168	0.005	0	0.148	1	6.752	464	1.942	1
4983	4.192	9.168	0.428	0.935	0.005	0	0.102	1	9.79	461	2.187	1
4984	2.006	5.994	0.299	0.893	0.005	0	0.149	1	6.695	451	2.988	1
4985	4.738	8.306	0.526	0.922	0.005	0	0.111	1	9.024	467	1.753	1
4986	4.0	6.948	0.764	1.327	0.005	0	0.191	1	5.222	450	1.737	1
4987	4.356	11.225	0.601	1.549	0.005	0	0.138	1	7.262	492	2.577	1
4988	2.22	5.426	0.868	2.122	0.005	0	0.391	1	2.56	496	2.444	1
4989	4.339	8.387	0.438	0.847	0.005	0	0.101	1	9.904	497	1.933	1
4990	1.283	3.367	0.196	0.515	0.005	0	0.153	1	6.557	461	2.624	1
4991	4.129	10.797	1.131	2.958	0.005	0	0.274	1	3.649	451	2.615	1
4992	2.071	4.438	0.358	0.768	0.005	0	0.173	1	5.771	495	2.143	1
4993	1.094	3.138	0.881	2.526	0.005	0	0.805	1	1.243	472	2.868	1
4994	2.341	6.688	0.625	1.786	0.005	0	0.267	1	3.74	481	2.857	1
4995	1.183	1.938	0.27	0.442	0.005	0	0.228	1	4.383	486	1.638	1
4996	3.006	7.816	0.376	0.977	0.005	0	0.125	1	8.013	468	2.6	1
4997	1.388	4.089	0.246	0.724	0.005	0	0.177	1	5.645	473	2.946	1
4998	2.55	5.006	0.286	0.561	0.005	0	0.112	1	8.948	492	1.963	1
4999	2.779	5.083	1.184	2.165	0.005	0	0.426	1	2.345	491	1.829	1
5000	4.861	13.922	0.875	2.506	0.005	0	0.18	1	5.561	468	2.864	1
5001	2.308	4.508	0.399	0.78	0.005	0	0.173	1	5.795	492	1.953	1
5002	3.907	8.295	0.484	1.029	0.005	0	0.124	1	8.085	450	2.123	1
5003	4.383	11.409	0.78	2.031	0.005	0	0.178	1	5.622	466	2.603	1
5004	2.007	4.343	0.287	0.621	0.005	0	0.143	1	6.991	460	2.164	1
5005	3.488	7.325	1.134	2.381	0.005	0	0.325	1	3.074	455	2.1	1
5006	2.408	5.307	0.535	1.178	0.005	0	0.222	1	4.5	472	2.204	1
5007	4.809	8.642	0.558	1.002	0.005	0	0.116	1	8.598	498	1.797	1
5008	2.128	4.337	0.283	0.577	0.005	0	0.133	1	7.525	469	2.038	1
5009	4.15	7.391	0.614	1.094	0.005	0	0.148	1	6.736	469	1.781	1
5010	4.671	11.024	0.504	1.191	0.005	0	0.108	1	9.278	484	2.36	1
5011	3.969	9.577	1.488	3.591	0.005	0	0.375	1	2.666	493	2.413	1
5012	2.475	6.519	0.295	0.776	0.005	0	0.119	1	8.393	456	2.634	1
5013	4.898	7.455	0.573	0.872	0.005	0	0.117	1	8.547	475	1.522	1
5014	3.727	6.481	0.548	0.953	0.005	0	0.147	1	6.781	459	1.739	1
5015	1.009	1.751	0.483	0.839	0.005	0	0.479	1	2.089	450	1.735	1
5016	1.977	3.017	0.967	1.475	0.005	0	0.489	1	2.045	465	1.526	1
5017	1.518	4.123	0.373	1.014	0.005	0	0.246	1	4.065	490	2.716	1
5018	4.619	12.476	1.275	3.443	0.005	0	0.276	1	3.619	488	2.701	1
5019	3.853	9.37	0.478	1.162	0.005	0	0.124	1	8.07	453	2.432	1
5020	4.031	9.07	0.464	1.043	0.005	0	0.115	1	8.703	460	2.25	1
5021	3.279	7.043	1.266	2.719	0.005	0	0.386	1	2.588	456	2.148	1
5022	4.437	8.945	0.479	0.966	0.005	0	0.108	1	9.276	469	2.016	1
5023	2.749	6.361	1.757	4.065	0.005	0	0.639	1	1.566	492	2.314	1
5024	4.724	11.116	3.028	7.125	0.005	0	0.641	1	1.56	483	2.353	1
5025	1.295	3.345	0.139	0.358	0.005	0	0.107	1	9.35	469	2.583	1
5026	3.317	9.191	0.511	1.415	0.005	0	0.154	1	6.475	498	2.771	1
5027	4.093	7.728	0.524	0.989	0.005	0	0.128	1	7.839	466	1.888	1
5028	1.636	4.774	0.363	1.06	0.005	0	0.222	1	4.509	471	2.918	1
5029	4.455	7.823	1.599	2.808	0.005	0	0.359	1	2.786	492	1.756	1
5030	2.672	7.789	0.313	0.911	0.005	0	0.117	1	8.57	469	2.915	1
5031	4.512	8.812	1.178	2.3	0.005	0	0.261	1	3.835	497	1.953	1
5032	2.002	3.856	0.21	0.405	0.005	0	0.105	1	9.512	496	1.926	1
5033	3.104	6.937	0.621	1.387	0.005	0	0.2	1	4.995	483	2.235	1
5034	1.215	3.21	0.434	1.146	0.005	0	0.357	1	2.804	492	2.642	1
5035	3.508	8.77	1.172	2.929	0.005	0	0.334	1	2.993	465	2.5	1
5036	3.676	7.256	0.445	0.878	0.005	0	0.121	1	8.282	452	1.974	1
5037	1.317	2.892	0.166	0.364	0.005	0	0.126	1	7.916	475	2.196	1
5038	1.874	2.835	0.206	0.312	0.005	0	0.11	1	9.088	475	1.513	1
5039	3.006	8.904	1.431	4.238	0.005	0	0.476	1	2.101	492	2.962	1
5040	3.037	7.726	1.385	3.523	0.005	0	0.456	1	2.194	493	2.544	1
5041	4.905	10.207	0.8	1.664	0.005	0	0.163	1	6.13	470	2.081	1
5042	2.224	3.974	0.707	1.264	0.005	0	0.318	1	3.144	456	1.787	1
5043	4.635	13.187	0.621	1.767	0.005	0	0.134	1	7.439	465	2.845	1
5044	1.823	3.779	0.21	0.435	0.005	0	0.115	1	8.663	484	2.073	1
5045	2.793	5.6	0.687	1.378	0.005	0	0.246	1	4.059	484	2.005	1
5046	4.915	13.978	0.885	2.516	0.005	0	0.18	1	5.57	452	2.844	1
5047	1.674	4.009	1.118	2.678	0.005	0	0.668	1	1.496	475	2.395	1
5048	3.876	9.558	0.752	1.854	0.005	0	0.194	1	5.149	491	2.466	1
5049	3.855	7.178	0.532	0.991	0.005	0	0.138	1	7.254	456	1.862	1
5050	2.826	5.839	1.195	2.47	0.005	0	0.423	1	2.366	468	2.066	1
5051	4.742	13.757	0.488	1.417	0.005	0	0.103	1	9.687	454	2.901	1
5052	3.088	6.531	0.707	1.496	0.005	0	0.229	1	4.358	477	2.115	1
5053	3.767	5.786	0.61	0.937	0.005	0	0.162	1	6.179	460	1.536	1
5054	4.43	10.415	0.775	1.823	0.005	0	0.175	1	5.702	495	2.351	1
5055	4.627	12.951	0.467	1.308	0.005	0	0.101	1	9.892	476	2.799	1
5056	1.138	2.74	0.481	1.159	0.005	0	0.423	1	2.366	467	2.408	1
5057	2.673	5.587	0.628	1.313	0.005	0	0.235	1	4.262	463	2.09	1
5058	4.505	10.884	1.581	3.82	0.005	0	0.351	1	2.851	491	2.416	1
5059	2.588	5.647	0.349	0.762	0.005	0	0.135	1	7.397	472	2.182	1
5060	2.968	8.094	2.021	5.512	0.005	0	0.681	1	1.469	470	2.727	1
5061	4.629	12.077	1.528	3.985	0.005	0	0.33	1	3.027	453	2.609	1
5062	1.357	2.185	0.227	0.365	0.005	0	0.167	1	6.003	459	1.61	1
5063	3.462	9.434	1.222	3.33	0.005	0	0.353	1	2.835	499	2.725	1
5064	4.557	13.594	0.624	1.862	0.005	0	0.137	1	7.307	462	2.983	1
5065	3.695	6.651	0.373	0.672	0.005	0	0.101	1	9.915	477	1.8	1
5066	4.455	9.623	0.539	1.164	0.005	0	0.121	1	8.297	490	2.16	1
5067	3.487	5.572	0.544	0.869	0.005	0	0.156	1	6.428	471	1.598	1
5068	1.672	2.866	1.012	1.734	0.005	0	0.605	1	1.652	457	1.714	1
5069	3.715	10.818	0.446	1.298	0.005	0	0.12	1	8.347	489	2.912	1
5070	4.034	9.5	0.613	1.444	0.005	0	0.152	1	6.573	452	2.355	1
5071	2.598	4.643	0.527	0.943	0.005	0	0.203	1	4.925	476	1.787	1
5072	4.249	7.461	2.668	4.686	0.005	0	0.628	1	1.592	469	1.756	1
5073	2.745	7.099	1.087	2.811	0.005	0	0.396	1	2.524	465	2.586	1
5074	4.913	13.496	0.526	1.444	0.005	0	0.107	1	9.384	471	2.747	1
5075	1.819	5.071	0.233	0.649	0.005	0	0.128	1	7.838	478	2.788	1
5076	2.628	7.424	0.746	2.108	0.005	0	0.284	1	3.519	478	2.825	1
5077	4.126	9.56	0.586	1.358	0.005	0	0.142	1	7.025	479	2.317	1
5078	1.358	4.041	0.255	0.76	0.005	0	0.188	1	5.327	451	2.976	1
5079	2.304	3.804	0.26	0.43	0.005	0	0.113	1	8.886	488	1.651	1
5080	3.004	5.401	0.595	1.069	0.005	0	0.198	1	5.053	471	1.798	1
5081	4.29	7.692	0.433	0.777	0.005	0	0.101	1	9.901	490	1.793	1
5082	1.182	2.054	0.125	0.218	0.005	0	0.106	1	9.415	466	1.738	1
5083	1.991	3.251	0.426	0.696	0.005	0	0.214	1	4.68	495	1.633	1
5084	3.063	8.38	0.377	1.031	0.005	0	0.123	1	8.142	489	2.736	1
5085	2.393	4.37	0.242	0.441	0.005	0	0.101	1	9.877	479	1.826	1
5086	1.609	3.982	0.471	1.167	0.005	0	0.293	1	3.417	474	2.475	1
5087	4.077	10.482	0.554	1.426	0.005	0	0.136	1	7.331	460	2.571	1
5088	2.453	4.057	0.721	1.193	0.005	0	0.294	1	3.403	475	1.654	1
5089	1.571	2.46	0.17	0.266	0.005	0	0.108	1	9.281	490	1.566	1
5090	1.7	4.85	0.194	0.553	0.005	0	0.114	1	8.767	477	2.853	1
5091	4.607	12.895	0.631	1.767	0.005	0	0.137	1	7.313	481	2.799	1
5092	1.607	3.574	0.36	0.801	0.005	0	0.224	1	4.467	469	2.224	1
5093	3.89	7.974	0.451	0.925	0.005	0	0.116	1	8.584	480	2.05	1
5094	4.213	8.375	1.02	2.027	0.005	0	0.242	1	4.126	480	1.988	1
5095	1.867	5.375	1.217	3.504	0.005	0	0.652	1	1.533	486	2.879	1
5096	3.479	7.678	1.858	4.1	0.005	0	0.534	1	1.871	489	2.207	1
5097	3.276	5.451	0.328	0.545	0.005	0	0.1	1	9.97	452	1.664	1
5098	1.57	4.523	0.198	0.57	0.005	0	0.126	1	7.913	461	2.881	1
5099	2.788	8.292	0.719	2.139	0.005	0	0.258	1	3.872	492	2.974	1
5100	4.525	8.195	2.339	4.237	0.005	0	0.517	1	1.936	481	1.811	1
5101	2.191	6.551	0.3	0.897	0.005	0	0.137	1	7.319	463	2.99	1
5102	1.038	2.832	0.142	0.388	0.005	0	0.137	1	7.311	469	2.728	1
5103	2.822	7.93	0.545	1.53	0.005	0	0.193	1	5.173	475	2.81	1
5104	2.462	4.087	0.716	1.189	0.005	0	0.291	1	3.434	450	1.66	1
5105	3.823	9.431	0.535	1.32	0.005	0	0.14	1	7.135	456	2.467	1
5106	2.428	6.908	0.376	1.071	0.005	0	0.155	1	6.433	481	2.845	1
5107	4.135	8.473	0.773	1.584	0.005	0	0.187	1	5.335	466	2.049	1
