index	R_nought_1	R_nought_2	tr_11	tr_22	tr_12	tr_21	removal_rate	sampling_proba	infectious_time	tree_size	proportion_t22_t11	fraction_1
660	3.793	8.895	0.459	1.076	0.05	0	0.121	1	8.289	450	2.345	1
661	4.031	6.244	1.109	1.717	0.05	0	0.275	1	3.634	450	1.549	1
662	4.951	12.066	1.168	2.848	0.05	0	0.236	1	4.237	450	2.437	1
663	4.546	7.383	0.582	0.945	0.05	0	0.128	1	7.807	450	1.624	1
664	3.974	8.938	1.526	3.432	0.05	0	0.384	1	2.605	450	2.249	1
665	2.657	7.567	0.396	1.127	0.05	0	0.149	1	6.696	450	2.848	1
666	1.975	4.41	0.598	1.336	0.05	0	0.303	1	3.295	450	2.233	1
667	2.027	3.531	0.371	0.646	0.05	0	0.183	1	5.469	450	1.742	1
668	2.38	5.495	0.84	1.94	0.05	0	0.353	1	2.833	450	2.309	1
669	1.885	4.32	0.213	0.488	0.05	0	0.113	1	8.853	450	2.292	1
670	1.5	3.231	0.232	0.501	0.05	0	0.155	1	6.472	450	2.154	1
671	3.472	6.812	1.632	3.202	0.05	0	0.47	1	2.126	450	1.962	1
672	3.833	6.194	0.483	0.78	0.05	0	0.126	1	7.939	450	1.616	1
673	3.916	7.554	0.885	1.707	0.05	0	0.226	1	4.428	450	1.929	1
674	3.005	8.904	1.605	4.755	0.05	0	0.534	1	1.873	450	2.963	1
675	2.953	5.764	0.298	0.582	0.05	0	0.101	1	9.943	450	1.952	1
676	3.2	8.893	0.333	0.925	0.05	0	0.104	1	9.631	450	2.779	1
677	3.58	7.443	2.363	4.912	0.05	0	0.66	1	1.516	450	2.079	1
678	2.232	6.071	0.616	1.676	0.05	0	0.276	1	3.622	450	2.72	1
679	2.971	6.361	0.808	1.73	0.05	0	0.272	1	3.675	450	2.141	1
680	3.494	5.514	1.834	2.895	0.05	0	0.525	1	1.904	450	1.578	1
681	2.841	5.611	1.932	3.815	0.05	0	0.68	1	1.47	450	1.975	1
682	1.505	3.857	0.173	0.444	0.05	0	0.115	1	8.686	450	2.563	1
683	1.051	1.647	0.58	0.909	0.05	0	0.552	1	1.811	450	1.567	1
684	2.895	4.56	2.461	3.876	0.05	0	0.85	1	1.176	450	1.575	1
685	4.388	7.346	1.536	2.571	0.05	0	0.35	1	2.861	450	1.674	1
686	2.914	5.714	0.6	1.177	0.05	0	0.206	1	4.866	450	1.961	1
687	3.592	8.366	0.902	2.1	0.05	0	0.251	1	3.977	450	2.329	1
688	2.11	5.357	0.222	0.562	0.05	0	0.105	1	9.497	450	2.539	1
689	4.984	13.267	0.862	2.295	0.05	0	0.173	1	5.791	450	2.662	1
690	4.962	13.412	1.29	3.487	0.05	0	0.26	1	3.851	450	2.703	1
691	1.612	2.773	0.374	0.643	0.05	0	0.232	1	4.311	450	1.72	1
692	3.419	9.734	0.362	1.032	0.05	0	0.106	1	9.449	450	2.847	1
693	3.324	7.1	0.346	0.738	0.05	0	0.104	1	9.637	450	2.136	1
694	1.19	3.518	0.613	1.812	0.05	0	0.515	1	1.94	450	2.956	1
695	1.904	3.936	0.278	0.575	0.05	0	0.146	1	6.851	450	2.067	1
696	4.208	9.422	0.64	1.432	0.05	0	0.152	1	6.583	450	2.239	1
697	2.919	7.817	0.336	0.899	0.05	0	0.115	1	8.686	450	2.678	1
698	1.347	2.872	0.151	0.322	0.05	0	0.112	1	8.939	450	2.132	1
699	1.434	4.24	0.522	1.543	0.05	0	0.364	1	2.749	450	2.957	1
700	1.869	3.011	0.269	0.434	0.05	0	0.144	1	6.943	450	1.611	1
701	1.534	4.005	0.181	0.473	0.05	0	0.118	1	8.451	450	2.611	1
702	1.434	3.966	0.313	0.865	0.05	0	0.218	1	4.592	450	2.766	1
703	4.201	10.25	2.642	6.447	0.05	0	0.629	1	1.591	450	2.44	1
704	3.949	8.159	3.72	7.686	0.05	0	0.942	1	1.062	450	2.066	1
705	1.2	2.599	0.586	1.268	0.05	0	0.488	1	2.05	450	2.166	1
706	1.605	3.738	0.204	0.475	0.05	0	0.127	1	7.872	450	2.329	1
707	3.83	10.513	0.529	1.451	0.05	0	0.138	1	7.255	450	2.745	1
708	2.967	8.628	0.439	1.277	0.05	0	0.148	1	6.764	450	2.908	1
709	2.859	5.438	0.297	0.566	0.05	0	0.104	1	9.591	450	1.902	1
710	1.421	4.087	0.215	0.617	0.05	0	0.151	1	6.641	450	2.876	1
711	3.4	5.161	1.02	1.548	0.05	0	0.3	1	3.337	450	1.518	1
712	2.422	4.674	0.484	0.935	0.05	0	0.2	1	4.989	450	1.93	1
713	4.317	7.447	0.932	1.609	0.05	0	0.216	1	4.636	450	1.725	1
714	4.828	10.192	2.409	5.086	0.05	0	0.499	1	2.003	450	2.111	1
715	2.607	7.036	0.876	2.364	0.05	0	0.336	1	2.976	450	2.699	1
716	4.278	7.153	1.412	2.36	0.05	0	0.33	1	3.034	450	1.672	1
717	1.797	3.28	0.791	1.443	0.05	0	0.44	1	2.272	450	1.825	1
718	3.989	9.199	0.455	1.049	0.05	0	0.114	1	8.736	450	2.306	1
719	1.078	2.827	0.417	1.094	0.05	0	0.387	1	2.587	450	2.622	1
720	1.321	3.826	0.285	0.826	0.05	0	0.216	1	4.631	450	2.896	1
721	3.469	5.377	0.434	0.672	0.05	0	0.125	1	7.972	450	1.55	1
722	3.914	6.106	0.81	1.264	0.05	0	0.207	1	4.821	450	1.56	1
723	2.069	4.018	0.755	1.467	0.05	0	0.365	1	2.741	450	1.942	1
724	1.566	3.757	0.687	1.649	0.05	0	0.439	1	2.28	450	2.399	1
725	1.065	3.069	0.117	0.338	0.05	0	0.11	1	9.054	450	2.882	1
726	3.093	8.565	0.377	1.045	0.05	0	0.122	1	8.189	450	2.769	1
727	3.438	6.147	2.805	5.016	0.05	0	0.816	1	1.225	450	1.788	1
728	3.742	8.528	0.651	1.484	0.05	0	0.174	1	5.737	450	2.279	1
729	1.058	2.554	0.189	0.457	0.05	0	0.179	1	5.588	450	2.414	1
730	2.72	4.08	1.45	2.175	0.05	0	0.533	1	1.876	450	1.5	1
731	2.531	7.198	0.904	2.57	0.05	0	0.357	1	2.804	450	2.844	1
732	4.335	12.758	1.114	3.279	0.05	0	0.257	1	3.887	450	2.943	1
733	1.083	2.115	0.371	0.725	0.05	0	0.343	1	2.917	450	1.953	1
734	4.273	11.46	0.692	1.857	0.05	0	0.162	1	6.186	450	2.682	1
735	2.183	5.46	0.314	0.786	0.05	0	0.144	1	6.949	450	2.501	1
736	4.749	12.224	0.532	1.369	0.05	0	0.112	1	8.92	450	2.574	1
737	3.81	5.753	0.499	0.754	0.05	0	0.131	1	7.61	450	1.51	1
738	1.543	2.703	0.679	1.189	0.05	0	0.44	1	2.272	450	1.752	1
739	2.439	3.934	0.568	0.917	0.05	0	0.233	1	4.286	450	1.613	1
740	3.489	5.554	0.356	0.567	0.05	0	0.102	1	9.821	450	1.592	1
741	1.281	3.461	0.787	2.125	0.05	0	0.614	1	1.628	450	2.702	1
742	3.454	7.443	1.706	3.677	0.05	0	0.494	1	2.026	450	2.155	1
743	4.146	10.751	0.502	1.301	0.05	0	0.121	1	8.268	450	2.593	1
744	2.794	6.731	1.556	3.749	0.05	0	0.557	1	1.794	450	2.409	1
745	4.783	10.709	1.975	4.423	0.05	0	0.413	1	2.419	450	2.239	1
746	4.967	9.144	0.621	1.143	0.05	0	0.125	1	8.023	450	1.841	1
747	4.749	7.736	0.765	1.245	0.05	0	0.161	1	6.227	450	1.629	1
748	4.323	12.662	0.808	2.368	0.05	0	0.187	1	5.346	450	2.929	1
749	1.9	5.292	1.205	3.355	0.05	0	0.634	1	1.577	450	2.785	1
750	2.705	6.668	0.463	1.14	0.05	0	0.171	1	5.85	450	2.465	1
751	3.31	5.915	0.45	0.804	0.05	0	0.136	1	7.371	450	1.787	1
752	1.36	2.531	0.181	0.337	0.05	0	0.133	1	7.495	450	1.861	1
753	2.179	4.787	0.479	1.053	0.05	0	0.22	1	4.539	450	2.197	1
754	1.729	4.423	0.622	1.592	0.05	0	0.36	1	2.774	450	2.558	1
755	4.099	11.699	0.541	1.544	0.05	0	0.132	1	7.586	450	2.854	1
756	4.984	14.832	1.844	5.488	0.05	0	0.37	1	2.703	450	2.976	1
757	1.808	4.318	0.204	0.488	0.05	0	0.113	1	8.85	450	2.388	1
758	3.018	7.971	0.353	0.933	0.05	0	0.117	1	8.555	450	2.641	1
759	4.924	8.213	0.507	0.846	0.05	0	0.103	1	9.694	450	1.668	1
760	1.343	3.598	0.47	1.259	0.05	0	0.35	1	2.859	450	2.679	1
761	4.591	8.558	0.831	1.549	0.05	0	0.181	1	5.53	450	1.864	1
762	4.519	7.348	0.452	0.735	0.05	0	0.1	1	9.975	450	1.626	1
763	3.809	9.667	0.4	1.015	0.05	0	0.105	1	9.519	450	2.538	1
764	1.522	2.872	0.161	0.304	0.05	0	0.106	1	9.433	450	1.887	1
765	4.78	9.029	0.875	1.652	0.05	0	0.183	1	5.477	450	1.889	1
766	3.092	8.636	0.628	1.753	0.05	0	0.203	1	4.923	450	2.793	1
767	2.071	6.072	0.441	1.293	0.05	0	0.213	1	4.696	450	2.932	1
768	4.713	12.061	0.481	1.23	0.05	0	0.102	1	9.814	450	2.559	1
769	3.493	7.108	0.419	0.853	0.05	0	0.12	1	8.365	450	2.035	1
770	3.708	10.153	0.541	1.482	0.05	0	0.146	1	6.86	450	2.738	1
771	4.616	9.657	0.489	1.024	0.05	0	0.106	1	9.471	450	2.092	1
772	2.026	5.906	0.284	0.827	0.05	0	0.14	1	7.154	450	2.915	1
773	1.648	2.637	0.297	0.475	0.05	0	0.18	1	5.561	450	1.6	1
774	3.316	6.602	0.653	1.301	0.05	0	0.197	1	5.089	450	1.991	1
775	4.138	11.748	0.538	1.527	0.05	0	0.13	1	7.716	450	2.839	1
776	1.291	2.514	0.138	0.269	0.05	0	0.107	1	9.373	450	1.947	1
777	3.474	5.927	0.368	0.628	0.05	0	0.106	1	9.398	450	1.706	1
778	4.52	11.842	1.098	2.878	0.05	0	0.243	1	4.107	450	2.62	1
779	3.285	9.773	0.706	2.101	0.05	0	0.215	1	4.659	450	2.975	1
780	3.29	7.784	2.389	5.651	0.05	0	0.726	1	1.378	450	2.366	1
781	5.0	10.555	1.885	3.979	0.05	0	0.377	1	2.653	450	2.111	1
782	4.525	7.353	0.611	0.993	0.05	0	0.135	1	7.422	450	1.625	1
783	1.905	4.176	0.461	1.011	0.05	0	0.242	1	4.131	450	2.192	1
784	4.448	8.353	0.445	0.835	0.05	0	0.1	1	9.966	450	1.878	1
785	3.511	6.264	1.197	2.136	0.05	0	0.341	1	2.935	450	1.784	1
786	1.516	3.528	0.522	1.214	0.05	0	0.344	1	2.908	450	2.327	1
787	3.21	7.242	0.382	0.862	0.05	0	0.119	1	8.401	450	2.256	1
788	2.563	5.072	0.277	0.548	0.05	0	0.108	1	9.26	450	1.979	1
789	3.71	8.548	0.968	2.231	0.05	0	0.261	1	3.83	450	2.304	1
790	4.191	10.792	0.591	1.522	0.05	0	0.141	1	7.072	450	2.575	1
791	3.954	7.94	0.498	1.0	0.05	0	0.126	1	7.968	450	2.008	1
792	1.744	2.998	0.227	0.39	0.05	0	0.13	1	7.663	450	1.719	1
793	4.202	11.627	0.458	1.267	0.05	0	0.109	1	9.154	450	2.767	1
794	4.939	12.501	1.452	3.675	0.05	0	0.294	1	3.402	450	2.531	1
795	3.396	7.872	0.526	1.22	0.05	0	0.155	1	6.437	450	2.318	1
796	3.208	6.4	0.561	1.12	0.05	0	0.175	1	5.712	450	1.995	1
797	1.817	3.432	0.184	0.347	0.05	0	0.101	1	9.935	450	1.889	1
798	3.84	11.032	0.495	1.423	0.05	0	0.129	1	7.729	450	2.873	1
799	3.787	5.813	0.56	0.86	0.05	0	0.148	1	6.738	450	1.535	1
800	4.145	7.287	0.448	0.787	0.05	0	0.108	1	9.262	450	1.758	1
801	3.725	6.59	0.909	1.608	0.05	0	0.244	1	4.097	450	1.769	1
802	1.316	3.195	0.321	0.78	0.05	0	0.244	1	4.091	450	2.428	1
803	3.622	9.736	0.395	1.061	0.05	0	0.109	1	9.178	450	2.688	1
804	1.212	3.378	0.492	1.371	0.05	0	0.406	1	2.462	450	2.787	1
805	2.79	7.714	0.407	1.126	0.05	0	0.146	1	6.867	450	2.765	1
806	4.323	11.097	1.349	3.462	0.05	0	0.312	1	3.21	450	2.567	1
807	4.022	6.664	0.676	1.12	0.05	0	0.168	1	5.958	450	1.657	1
808	2.577	6.922	0.281	0.754	0.05	0	0.109	1	9.189	450	2.686	1
809	3.864	9.695	1.221	3.064	0.05	0	0.316	1	3.163	450	2.509	1
810	1.589	4.424	0.186	0.518	0.05	0	0.117	1	8.53	450	2.784	1
811	4.503	7.079	3.076	4.835	0.05	0	0.683	1	1.465	450	1.572	1
812	1.892	3.739	0.295	0.583	0.05	0	0.156	1	6.427	450	1.976	1
813	1.893	2.853	0.201	0.302	0.05	0	0.106	1	9.478	450	1.507	1
814	3.392	9.498	0.689	1.928	0.05	0	0.203	1	4.936	450	2.8	1
815	1.542	3.153	0.159	0.325	0.05	0	0.103	1	9.664	450	2.045	1
816	3.769	9.875	0.479	1.254	0.05	0	0.127	1	7.846	450	2.62	1
817	2.36	4.947	0.304	0.638	0.05	0	0.129	1	7.763	450	2.096	1
818	4.871	10.677	1.276	2.797	0.05	0	0.262	1	3.824	450	2.192	1
819	2.784	4.633	0.546	0.908	0.05	0	0.196	1	5.1	450	1.664	1
820	4.901	9.229	0.534	1.006	0.05	0	0.109	1	9.158	450	1.883	1
821	3.637	10.747	3.201	9.457	0.05	0	0.88	1	1.136	450	2.955	1
822	1.458	2.568	0.287	0.506	0.05	0	0.197	1	5.079	450	1.761	1
823	2.245	4.335	0.254	0.49	0.05	0	0.113	1	8.861	450	1.931	1
824	4.445	8.85	1.502	2.991	0.05	0	0.338	1	2.955	450	1.991	1
825	1.0	1.805	0.116	0.209	0.05	0	0.116	1	8.654	450	1.805	1
826	2.047	5.009	0.418	1.022	0.05	0	0.204	1	4.909	450	2.447	1
827	1.724	3.705	0.383	0.823	0.05	0	0.222	1	4.5	450	2.149	1
828	4.02	9.049	1.142	2.57	0.05	0	0.284	1	3.523	450	2.251	1
829	1.873	5.443	0.376	1.094	0.05	0	0.201	1	4.984	450	2.906	1
830	1.988	5.384	0.72	1.949	0.05	0	0.362	1	2.76	450	2.708	1
831	4.504	10.395	2.148	4.958	0.05	0	0.477	1	2.097	450	2.308	1
832	1.536	4.436	0.604	1.743	0.05	0	0.393	1	2.545	450	2.888	1
833	4.191	12.41	0.704	2.085	0.05	0	0.168	1	5.955	450	2.961	1
834	1.554	2.43	0.159	0.248	0.05	0	0.102	1	9.811	450	1.564	1
835	3.548	7.32	0.656	1.354	0.05	0	0.185	1	5.417	450	2.063	1
836	2.976	4.529	0.384	0.584	0.05	0	0.129	1	7.782	450	1.522	1
837	4.235	9.402	0.652	1.448	0.05	0	0.154	1	6.476	450	2.22	1
838	3.282	5.688	0.374	0.648	0.05	0	0.114	1	8.785	450	1.733	1
839	1.666	2.94	0.183	0.323	0.05	0	0.11	1	9.086	450	1.765	1
840	4.377	8.662	0.595	1.178	0.05	0	0.136	1	7.343	450	1.979	1
841	4.533	9.148	0.834	1.683	0.05	0	0.184	1	5.443	450	2.018	1
842	1.285	3.311	0.415	1.069	0.05	0	0.323	1	3.096	450	2.577	1
843	1.328	3.579	0.175	0.472	0.05	0	0.132	1	7.594	450	2.695	1
844	2.782	6.332	0.554	1.26	0.05	0	0.199	1	5.02	450	2.276	1
845	3.81	8.203	0.625	1.345	0.05	0	0.164	1	6.102	450	2.153	1
846	4.181	7.066	3.612	6.105	0.05	0	0.864	1	1.157	450	1.69	1
847	1.75	3.958	0.292	0.661	0.05	0	0.167	1	5.982	450	2.262	1
848	2.498	6.193	0.292	0.725	0.05	0	0.117	1	8.531	450	2.479	1
849	2.467	3.72	0.279	0.42	0.05	0	0.113	1	8.867	450	1.508	1
850	4.912	13.817	0.683	1.921	0.05	0	0.139	1	7.2	450	2.813	1
851	1.506	3.337	1.307	2.897	0.05	0	0.868	1	1.152	450	2.216	1
852	2.056	5.913	0.771	2.217	0.05	0	0.375	1	2.67	450	2.876	1
853	1.748	3.779	0.708	1.53	0.05	0	0.405	1	2.469	450	2.162	1
854	3.475	7.03	0.389	0.787	0.05	0	0.112	1	8.889	450	2.023	1
855	4.522	8.257	0.475	0.867	0.05	0	0.105	1	9.566	450	1.826	1
856	2.602	5.597	0.536	1.153	0.05	0	0.206	1	4.852	450	2.151	1
857	3.903	5.878	0.453	0.682	0.05	0	0.116	1	8.651	450	1.506	1
858	1.641	4.36	0.171	0.453	0.05	0	0.104	1	9.572	450	2.657	1
859	4.846	13.118	0.601	1.627	0.05	0	0.124	1	8.079	450	2.707	1
860	4.692	13.663	0.526	1.53	0.05	0	0.112	1	8.902	450	2.912	1
861	1.89	4.878	0.208	0.537	0.05	0	0.11	1	9.099	450	2.581	1
862	3.899	10.773	0.394	1.088	0.05	0	0.101	1	9.904	450	2.763	1
863	3.431	9.864	1.606	4.616	0.05	0	0.468	1	2.136	450	2.875	1
864	1.896	5.229	0.764	2.107	0.05	0	0.403	1	2.483	450	2.758	1
865	4.242	8.369	0.704	1.389	0.05	0	0.166	1	6.034	450	1.973	1
866	2.295	3.929	0.411	0.703	0.05	0	0.179	1	5.588	450	1.712	1
867	1.503	2.836	0.268	0.505	0.05	0	0.178	1	5.608	450	1.887	1
868	2.105	4.532	0.394	0.847	0.05	0	0.187	1	5.34	450	2.153	1
869	4.399	11.455	0.84	2.188	0.05	0	0.191	1	5.232	450	2.604	1
870	3.334	9.405	0.387	1.091	0.05	0	0.116	1	8.644	450	2.821	1
871	2.889	6.252	0.511	1.107	0.05	0	0.177	1	5.653	450	2.164	1
872	1.004	1.852	0.136	0.25	0.05	0	0.135	1	7.402	450	1.845	1
873	4.033	8.566	0.847	1.799	0.05	0	0.21	1	4.76	450	2.124	1
874	1.859	4.832	0.236	0.614	0.05	0	0.127	1	7.87	450	2.599	1
875	3.256	6.746	0.733	1.518	0.05	0	0.225	1	4.452	450	2.072	1
876	4.923	9.339	0.532	1.009	0.05	0	0.108	1	9.228	450	1.897	1
877	2.158	3.69	0.261	0.446	0.05	0	0.121	1	8.278	450	1.71	1
878	3.152	7.057	0.835	1.87	0.05	0	0.265	1	3.769	450	2.239	1
879	1.635	4.681	1.467	4.199	0.05	0	0.897	1	1.115	450	2.863	1
880	2.139	5.57	0.257	0.668	0.05	0	0.12	1	8.313	450	2.604	1
881	1.908	4.841	0.193	0.489	0.05	0	0.101	1	9.936	450	2.537	1
882	1.64	2.66	0.269	0.436	0.05	0	0.164	1	6.114	450	1.622	1
883	1.366	3.09	0.641	1.449	0.05	0	0.469	1	2.132	450	2.262	1
884	1.066	2.531	0.143	0.339	0.05	0	0.134	1	7.442	450	2.374	1
885	4.826	10.849	0.888	1.996	0.05	0	0.184	1	5.442	450	2.248	1
886	2.365	5.359	0.627	1.42	0.05	0	0.265	1	3.777	450	2.266	1
887	3.984	7.052	0.43	0.762	0.05	0	0.108	1	9.22	450	1.77	1
888	2.464	4.871	0.264	0.521	0.05	0	0.107	1	9.341	450	1.977	1
889	3.42	6.59	0.749	1.443	0.05	0	0.219	1	4.566	450	1.927	1
890	1.367	3.854	0.321	0.906	0.05	0	0.235	1	4.256	450	2.819	1
891	3.884	10.25	0.684	1.804	0.05	0	0.176	1	5.673	450	2.639	1
892	3.591	9.089	0.966	2.445	0.05	0	0.269	1	3.724	450	2.531	1
893	1.166	2.283	0.132	0.258	0.05	0	0.113	1	8.861	450	1.958	1
894	1.207	3.106	0.253	0.652	0.05	0	0.21	1	4.768	450	2.573	1
895	4.525	7.833	1.706	2.953	0.05	0	0.377	1	2.654	450	1.731	1
896	4.804	8.421	0.759	1.331	0.05	0	0.158	1	6.338	450	1.753	1
897	2.923	5.896	1.263	2.547	0.05	0	0.432	1	2.313	450	2.017	1
898	3.575	7.74	1.816	3.932	0.05	0	0.508	1	1.969	450	2.165	1
899	4.265	8.615	0.431	0.87	0.05	0	0.101	1	9.909	450	2.02	1
900	2.442	4.991	1.219	2.491	0.05	0	0.499	1	2.006	450	2.044	1
901	2.061	5.995	0.34	0.989	0.05	0	0.165	1	6.055	450	2.909	1
902	2.298	5.527	1.05	2.526	0.05	0	0.457	1	2.186	450	2.405	1
903	4.031	11.029	0.609	1.665	0.05	0	0.151	1	6.604	450	2.736	1
904	2.544	6.981	0.761	2.087	0.05	0	0.299	1	3.349	450	2.744	1
905	1.572	4.321	0.228	0.627	0.05	0	0.145	1	6.91	450	2.749	1
906	2.257	6.419	1.031	2.933	0.05	0	0.457	1	2.186	450	2.844	1
907	2.653	4.385	0.276	0.456	0.05	0	0.104	1	9.629	450	1.653	1
908	3.042	6.434	0.52	1.1	0.05	0	0.171	1	5.859	450	2.115	1
909	1.541	4.275	0.388	1.077	0.05	0	0.252	1	3.976	450	2.774	1
910	4.378	12.075	0.613	1.69	0.05	0	0.14	1	7.121	450	2.758	1
911	2.398	4.825	0.71	1.428	0.05	0	0.296	1	3.383	450	2.012	1
912	2.677	6.32	0.431	1.018	0.05	0	0.161	1	6.213	450	2.361	1
913	4.618	7.888	1.321	2.256	0.05	0	0.286	1	3.502	450	1.708	1
914	4.31	9.96	0.621	1.434	0.05	0	0.144	1	6.957	450	2.311	1
915	4.096	11.547	0.487	1.374	0.05	0	0.119	1	8.375	450	2.819	1
916	1.511	3.128	0.186	0.385	0.05	0	0.123	1	8.153	450	2.07	1
917	2.685	5.475	0.354	0.723	0.05	0	0.132	1	7.604	450	2.039	1
918	2.457	5.796	0.555	1.31	0.05	0	0.226	1	4.422	450	2.359	1
919	1.668	4.385	0.477	1.254	0.05	0	0.286	1	3.496	450	2.629	1
920	4.542	8.584	2.444	4.618	0.05	0	0.538	1	1.86	450	1.89	1
921	3.916	7.374	0.521	0.981	0.05	0	0.133	1	7.518	450	1.883	1
922	2.158	4.161	0.296	0.57	0.05	0	0.137	1	7.3	450	1.928	1
923	2.521	7.394	0.623	1.826	0.05	0	0.247	1	4.051	450	2.933	1
924	1.326	3.515	0.149	0.394	0.05	0	0.112	1	8.944	450	2.651	1
925	3.513	5.793	0.464	0.765	0.05	0	0.132	1	7.573	450	1.649	1
926	3.766	10.443	1.213	3.363	0.05	0	0.322	1	3.108	450	2.773	1
927	1.137	2.987	0.165	0.433	0.05	0	0.145	1	6.912	450	2.627	1
928	3.881	9.4	0.45	1.09	0.05	0	0.116	1	8.642	450	2.422	1
929	1.598	2.8	0.687	1.204	0.05	0	0.43	1	2.325	450	1.752	1
930	2.944	6.662	0.527	1.192	0.05	0	0.179	1	5.601	450	2.263	1
931	4.686	13.871	0.6	1.775	0.05	0	0.128	1	7.809	450	2.96	1
932	4.139	9.524	3.113	7.162	0.05	0	0.752	1	1.329	450	2.301	1
933	2.313	5.174	0.275	0.616	0.05	0	0.119	1	8.424	450	2.237	1
934	1.188	2.266	0.134	0.256	0.05	0	0.113	1	8.872	450	1.907	1
935	1.832	3.369	0.41	0.755	0.05	0	0.224	1	4.467	450	1.839	1
936	4.315	10.904	1.096	2.77	0.05	0	0.254	1	3.938	450	2.527	1
937	4.752	10.454	0.68	1.495	0.05	0	0.143	1	6.974	450	2.2	1
938	3.483	9.839	0.641	1.81	0.05	0	0.184	1	5.427	450	2.825	1
939	1.849	4.552	0.514	1.265	0.05	0	0.278	1	3.601	450	2.462	1
940	2.274	5.401	0.275	0.654	0.05	0	0.121	1	8.28	450	2.375	1
941	4.305	7.301	0.542	0.92	0.05	0	0.126	1	7.938	450	1.696	1
942	2.822	4.876	0.787	1.36	0.05	0	0.279	1	3.586	450	1.728	1
943	3.446	10.197	1.234	3.651	0.05	0	0.358	1	2.793	450	2.959	1
944	2.714	6.926	2.166	5.527	0.05	0	0.798	1	1.253	450	2.552	1
945	3.575	8.226	1.04	2.394	0.05	0	0.291	1	3.441	450	2.301	1
946	2.279	4.991	1.03	2.256	0.05	0	0.452	1	2.212	450	2.19	1
947	1.157	2.155	0.131	0.244	0.05	0	0.113	1	8.836	450	1.863	1
948	1.337	3.281	0.255	0.627	0.05	0	0.191	1	5.227	450	2.454	1
949	1.465	2.975	0.508	1.032	0.05	0	0.347	1	2.879	450	2.031	1
950	4.413	13.155	2.07	6.17	0.05	0	0.469	1	2.132	450	2.981	1
951	4.31	10.96	2.87	7.299	0.05	0	0.666	1	1.502	450	2.543	1
952	2.969	4.926	0.324	0.537	0.05	0	0.109	1	9.196	450	1.659	1
953	3.882	9.713	0.78	1.952	0.05	0	0.201	1	4.982	450	2.502	1
954	4.114	11.12	0.843	2.28	0.05	0	0.205	1	4.884	450	2.703	1
955	2.385	3.785	0.537	0.852	0.05	0	0.225	1	4.444	450	1.587	1
956	1.657	3.554	0.461	0.988	0.05	0	0.278	1	3.602	450	2.145	1
957	3.853	6.716	0.439	0.766	0.05	0	0.114	1	8.804	450	1.743	1
958	1.949	4.791	0.255	0.628	0.05	0	0.131	1	7.613	450	2.458	1
959	1.853	4.642	0.56	1.402	0.05	0	0.302	1	3.31	450	2.505	1
960	1.394	3.343	0.265	0.635	0.05	0	0.19	1	5.267	450	2.398	1
961	3.976	8.652	0.58	1.263	0.05	0	0.146	1	6.839	450	2.176	1
962	1.978	4.403	0.799	1.779	0.05	0	0.404	1	2.475	450	2.226	1
963	1.767	4.796	0.679	1.842	0.05	0	0.384	1	2.604	450	2.714	1
964	1.29	3.13	0.161	0.391	0.05	0	0.125	1	8.019	450	2.426	1
965	2.217	4.101	0.951	1.759	0.05	0	0.429	1	2.329	450	1.85	1
966	4.738	10.656	0.753	1.694	0.05	0	0.159	1	6.278	450	2.249	1
967	1.318	3.755	0.203	0.578	0.05	0	0.154	1	6.475	450	2.849	1
968	2.622	3.993	0.553	0.843	0.05	0	0.211	1	4.734	450	1.523	1
969	2.461	5.148	0.411	0.86	0.05	0	0.167	1	5.975	450	2.092	1
970	2.486	5.387	0.567	1.228	0.05	0	0.228	1	4.38	450	2.167	1
971	4.537	10.989	0.721	1.747	0.05	0	0.159	1	6.282	450	2.422	1
972	2.985	5.806	2.304	4.482	0.05	0	0.772	1	1.295	450	1.945	1
973	4.267	11.845	0.61	1.694	0.05	0	0.143	1	6.974	450	2.776	1
974	4.843	14.466	0.542	1.62	0.05	0	0.112	1	8.903	450	2.987	1
975	1.841	3.019	0.215	0.353	0.05	0	0.117	1	8.514	450	1.64	1
976	1.707	4.522	0.287	0.76	0.05	0	0.168	1	5.953	450	2.649	1
977	2.743	6.619	0.507	1.225	0.05	0	0.185	1	5.401	450	2.413	1
978	4.552	8.53	1.047	1.962	0.05	0	0.23	1	4.356	450	1.874	1
979	3.245	5.552	2.395	4.097	0.05	0	0.738	1	1.355	450	1.711	1
980	4.595	10.238	1.36	3.03	0.05	0	0.296	1	3.375	450	2.228	1
981	2.77	4.942	0.543	0.969	0.05	0	0.196	1	5.108	450	1.784	1
982	1.002	2.379	0.126	0.3	0.05	0	0.126	1	7.907	450	2.374	1
983	2.033	4.149	0.811	1.655	0.05	0	0.399	1	2.506	450	2.041	1
984	2.879	7.837	0.383	1.042	0.05	0	0.133	1	7.5	450	2.722	1
985	3.657	8.21	0.614	1.379	0.05	0	0.168	1	5.954	450	2.245	1
986	3.36	5.914	1.035	1.822	0.05	0	0.308	1	3.247	450	1.76	1
987	1.836	4.399	0.378	0.906	0.05	0	0.206	1	4.844	450	2.396	1
988	2.82	7.71	0.753	2.059	0.05	0	0.267	1	3.751	450	2.734	1
989	2.792	5.193	1.061	1.973	0.05	0	0.38	1	2.63	450	1.86	1
990	4.205	6.589	0.652	1.021	0.05	0	0.155	1	6.435	450	1.567	1
