index	R_nought_1	R_nought_2	tr_11	tr_22	tr_12	tr_21	removal_rate	sampling_proba	infectious_time	tree_size	proportion_t22_t11	fraction_1
54523	2.928	8.482	0.392	1.137	0.005	0	0.134	1	7.462	483	2.897	1
54524	3.865	9.697	0.557	1.396	0.005	0	0.144	1	6.937	459	2.509	1
54525	4.975	9.587	0.532	1.026	0.005	0	0.107	1	9.372	487	1.927	1
54526	3.497	10.085	0.371	1.069	0.005	0	0.106	1	9.432	473	2.884	1
54527	1.455	3.94	0.188	0.508	0.005	0	0.129	1	7.737	462	2.708	1
54528	3.903	10.14	0.835	2.17	0.005	0	0.214	1	4.664	499	2.598	1
54529	2.039	4.321	0.347	0.735	0.005	0	0.17	1	5.895	494	2.119	1
54530	3.14	8.94	0.44	1.252	0.005	0	0.14	1	7.165	466	2.847	1
54531	1.286	3.786	0.784	2.309	0.005	0	0.61	1	1.639	499	2.944	1
54532	2.785	5.734	0.507	1.044	0.005	0	0.182	1	5.482	484	2.059	1
54533	4.717	9.797	0.712	1.479	0.005	0	0.151	1	6.634	493	2.077	1
54534	2.15	3.717	0.413	0.714	0.005	0	0.192	1	5.221	450	1.729	1
54535	3.452	7.598	2.099	4.62	0.005	0	0.608	1	1.646	496	2.201	1
54536	3.822	8.003	0.963	2.017	0.005	0	0.252	1	3.974	485	2.094	1
54537	4.885	13.033	4.177	11.143	0.005	0	0.855	1	1.169	472	2.668	1
54538	3.272	8.7	0.429	1.14	0.005	0	0.131	1	7.621	492	2.659	1
54539	4.355	10.657	0.662	1.62	0.005	0	0.152	1	6.596	486	2.447	1
54540	3.533	7.607	1.198	2.579	0.005	0	0.339	1	2.953	483	2.153	1
54541	1.951	4.997	1.085	2.778	0.005	0	0.556	1	1.8	454	2.561	1
54542	3.538	6.326	0.626	1.12	0.005	0	0.177	1	5.637	496	1.788	1
54543	3.219	5.414	0.699	1.175	0.005	0	0.217	1	4.612	485	1.682	1
54544	2.764	7.452	1.081	2.914	0.005	0	0.391	1	2.559	495	2.696	1
54545	4.578	12.974	0.696	1.972	0.005	0	0.152	1	6.599	482	2.834	1
54546	1.582	4.494	0.832	2.364	0.005	0	0.526	1	1.902	477	2.841	1
54547	1.862	3.538	0.391	0.743	0.005	0	0.21	1	4.77	461	1.9	1
54548	4.99	10.893	0.684	1.492	0.005	0	0.137	1	7.274	464	2.183	1
54549	4.697	12.55	0.77	2.058	0.005	0	0.164	1	6.086	481	2.672	1
54550	4.179	6.482	0.777	1.206	0.005	0	0.186	1	5.375	470	1.551	1
54551	3.647	10.259	0.591	1.662	0.005	0	0.162	1	6.183	484	2.813	1
54552	2.372	3.651	0.446	0.686	0.005	0	0.188	1	5.333	480	1.539	1
54553	4.531	12.773	1.246	3.513	0.005	0	0.275	1	3.63	464	2.819	1
54554	2.728	7.24	1.822	4.836	0.005	0	0.668	1	1.497	460	2.654	1
54555	1.364	2.993	0.411	0.901	0.005	0	0.301	1	3.318	472	2.194	1
54556	1.002	2.111	0.122	0.258	0.005	0	0.122	1	8.197	476	2.107	1
54557	4.432	9.17	1.228	2.54	0.005	0	0.277	1	3.612	478	2.069	1
54558	4.992	14.342	3.075	8.835	0.005	0	0.616	1	1.624	494	2.873	1
54559	3.497	6.84	0.567	1.108	0.005	0	0.162	1	6.172	492	1.956	1
54560	4.19	8.703	0.561	1.166	0.005	0	0.134	1	7.47	467	2.077	1
54561	2.729	5.087	0.3	0.56	0.005	0	0.11	1	9.064	467	1.864	1
54562	3.894	6.145	0.923	1.456	0.005	0	0.237	1	4.211	467	1.578	1
54563	4.458	13.151	0.584	1.723	0.005	0	0.131	1	7.606	498	2.95	1
54564	2.291	5.526	0.261	0.63	0.005	0	0.114	1	8.782	489	2.412	1
54565	1.72	3.493	0.299	0.608	0.005	0	0.174	1	5.742	488	2.031	1
54566	3.651	7.7	2.413	5.09	0.005	0	0.661	1	1.513	450	2.109	1
54567	4.3	9.499	1.617	3.572	0.005	0	0.376	1	2.66	467	2.209	1
54568	2.546	4.738	0.937	1.744	0.005	0	0.368	1	2.716	482	1.861	1
54569	3.503	7.44	2.291	4.866	0.005	0	0.654	1	1.529	488	2.124	1
54570	4.425	9.598	1.708	3.705	0.005	0	0.386	1	2.589	496	2.169	1
54571	3.777	6.984	0.495	0.915	0.005	0	0.131	1	7.638	487	1.849	1
54572	4.959	14.51	1.389	4.063	0.005	0	0.28	1	3.572	459	2.926	1
54573	2.102	3.42	0.238	0.386	0.005	0	0.113	1	8.84	479	1.627	1
54574	3.907	8.724	1.399	3.123	0.005	0	0.358	1	2.791	478	2.233	1
54575	3.686	6.874	0.756	1.409	0.005	0	0.205	1	4.879	451	1.865	1
54576	2.777	7.912	0.339	0.965	0.005	0	0.122	1	8.185	484	2.849	1
54577	4.147	11.649	0.469	1.316	0.005	0	0.113	1	8.823	454	2.809	1
54578	4.764	8.218	0.748	1.29	0.005	0	0.157	1	6.363	487	1.725	1
54579	4.509	11.602	2.444	6.288	0.005	0	0.542	1	1.844	488	2.573	1
54580	2.352	5.619	0.346	0.826	0.005	0	0.147	1	6.805	495	2.389	1
54581	4.506	7.052	0.879	1.375	0.005	0	0.195	1	5.128	498	1.565	1
54582	1.356	3.219	0.838	1.989	0.005	0	0.618	1	1.617	498	2.374	1
54583	1.357	3.496	0.189	0.486	0.005	0	0.139	1	7.183	496	2.576	1
54584	2.303	6.068	0.401	1.056	0.005	0	0.174	1	5.755	496	2.635	1
54585	3.61	6.473	1.462	2.622	0.005	0	0.405	1	2.471	453	1.793	1
54586	2.06	5.721	1.982	5.504	0.005	0	0.962	1	1.04	461	2.777	1
54587	2.855	4.751	0.868	1.444	0.005	0	0.304	1	3.291	469	1.664	1
54588	1.797	2.737	0.674	1.026	0.005	0	0.375	1	2.664	477	1.523	1
54589	4.049	6.762	2.041	3.408	0.005	0	0.504	1	1.986	465	1.67	1
54590	1.641	4.375	0.361	0.962	0.005	0	0.22	1	4.536	487	2.666	1
54591	2.63	5.768	0.308	0.675	0.005	0	0.117	1	8.525	490	2.193	1
54592	1.69	2.876	0.333	0.567	0.005	0	0.197	1	5.086	475	1.702	1
54593	4.502	10.427	0.828	1.919	0.005	0	0.184	1	5.445	469	2.316	1
54594	3.699	10.095	0.444	1.211	0.005	0	0.12	1	8.344	488	2.729	1
54595	1.418	4.094	0.489	1.412	0.005	0	0.345	1	2.897	458	2.887	1
54596	3.547	6.246	0.731	1.287	0.005	0	0.206	1	4.859	492	1.761	1
54597	2.334	5.223	0.511	1.144	0.005	0	0.219	1	4.556	468	2.238	1
54598	1.836	3.121	0.296	0.502	0.005	0	0.161	1	6.228	493	1.7	1
54599	4.835	12.266	0.561	1.423	0.005	0	0.116	1	8.626	470	2.537	1
54600	3.226	9.113	0.374	1.057	0.005	0	0.116	1	8.598	492	2.825	1
54601	3.17	5.037	0.675	1.073	0.005	0	0.213	1	4.696	493	1.589	1
54602	2.716	4.351	0.367	0.587	0.005	0	0.135	1	7.423	497	1.602	1
54603	4.236	6.638	2.296	3.598	0.005	0	0.542	1	1.845	498	1.567	1
54604	2.851	7.723	0.741	2.008	0.005	0	0.26	1	3.848	474	2.709	1
54605	1.316	2.699	0.272	0.559	0.005	0	0.207	1	4.828	495	2.051	1
54606	3.312	6.604	0.828	1.651	0.005	0	0.25	1	3.997	470	1.994	1
54607	4.297	8.903	0.662	1.371	0.005	0	0.154	1	6.497	472	2.072	1
54608	3.998	7.164	3.646	6.534	0.005	0	0.912	1	1.097	488	1.792	1
54609	3.354	9.012	0.459	1.235	0.005	0	0.137	1	7.295	477	2.687	1
54610	4.921	11.845	2.702	6.503	0.005	0	0.549	1	1.821	451	2.407	1
54611	2.808	8.171	0.385	1.119	0.005	0	0.137	1	7.307	495	2.91	1
54612	3.456	9.739	0.515	1.451	0.005	0	0.149	1	6.714	450	2.818	1
54613	3.637	8.652	0.371	0.883	0.005	0	0.102	1	9.849	463	2.379	1
54614	1.199	2.128	0.153	0.272	0.005	0	0.128	1	7.819	457	1.775	1
54615	1.814	3.965	1.081	2.363	0.005	0	0.596	1	1.678	461	2.186	1
54616	2.327	5.154	0.396	0.876	0.005	0	0.17	1	5.88	469	2.215	1
54617	1.11	1.687	0.273	0.415	0.005	0	0.246	1	4.068	467	1.52	1
54618	2.829	8.447	1.627	4.857	0.005	0	0.575	1	1.739	466	2.986	1
54619	1.726	4.455	0.176	0.454	0.005	0	0.102	1	9.837	482	2.581	1
54620	4.431	6.775	0.86	1.314	0.005	0	0.194	1	5.154	490	1.529	1
54621	1.656	3.673	0.207	0.459	0.005	0	0.125	1	7.989	489	2.218	1
54622	2.506	6.704	0.584	1.562	0.005	0	0.233	1	4.293	496	2.675	1
54623	3.842	11.211	0.884	2.579	0.005	0	0.23	1	4.339	469	2.918	1
54624	4.374	9.863	1.028	2.318	0.005	0	0.235	1	4.259	462	2.255	1
54625	4.527	13.219	1.236	3.609	0.005	0	0.273	1	3.667	483	2.92	1
54626	3.076	8.419	0.895	2.45	0.005	0	0.291	1	3.442	451	2.737	1
54627	1.033	2.859	0.804	2.224	0.005	0	0.778	1	1.285	473	2.768	1
54628	4.647	7.105	0.809	1.236	0.005	0	0.174	1	5.762	490	1.529	1
54629	1.072	1.629	0.159	0.241	0.005	0	0.148	1	6.744	474	1.52	1
54630	3.668	10.307	1.104	3.102	0.005	0	0.301	1	3.32	479	2.81	1
54631	2.163	4.229	0.229	0.448	0.005	0	0.106	1	9.406	458	1.955	1
54632	4.24	8.264	0.509	0.992	0.005	0	0.12	1	8.311	486	1.949	1
54633	4.84	7.884	0.552	0.899	0.005	0	0.114	1	8.805	469	1.629	1
54634	3.899	11.588	0.577	1.715	0.005	0	0.148	1	6.777	466	2.972	1
54635	2.123	5.248	0.401	0.992	0.005	0	0.189	1	5.297	458	2.472	1
54636	4.882	9.388	0.625	1.202	0.005	0	0.128	1	7.784	474	1.923	1
54637	1.045	2.58	0.217	0.537	0.005	0	0.208	1	4.815	471	2.469	1
54638	1.234	2.572	0.315	0.656	0.005	0	0.255	1	3.916	458	2.084	1
54639	4.2	6.409	0.55	0.84	0.005	0	0.131	1	7.659	457	1.526	1
54640	4.105	6.781	1.293	2.136	0.005	0	0.315	1	3.175	493	1.652	1
54641	1.049	2.706	0.601	1.551	0.005	0	0.573	1	1.746	470	2.58	1
54642	1.046	2.797	0.628	1.678	0.005	0	0.6	1	1.667	472	2.674	1
54643	2.686	6.734	0.441	1.104	0.005	0	0.164	1	6.108	483	2.507	1
54644	2.06	5.892	1.557	4.454	0.005	0	0.756	1	1.322	490	2.86	1
54645	3.686	8.423	0.848	1.937	0.005	0	0.23	1	4.342	460	2.285	1
54646	1.614	2.653	0.376	0.618	0.005	0	0.233	1	4.296	485	1.644	1
54647	2.734	4.593	0.276	0.464	0.005	0	0.101	1	9.936	467	1.68	1
54648	4.901	9.542	1.323	2.576	0.005	0	0.27	1	3.708	455	1.947	1
54649	3.504	10.305	0.522	1.535	0.005	0	0.149	1	6.706	470	2.941	1
54650	1.811	3.557	0.183	0.359	0.005	0	0.101	1	9.918	483	1.964	1
54651	3.955	11.284	0.53	1.512	0.005	0	0.134	1	7.487	479	2.853	1
54652	2.688	7.922	1.118	3.296	0.005	0	0.416	1	2.401	485	2.947	1
54653	3.88	6.204	1.851	2.959	0.005	0	0.477	1	2.095	499	1.599	1
54654	3.118	5.235	0.786	1.319	0.005	0	0.252	1	3.965	456	1.679	1
54655	2.437	5.561	0.734	1.674	0.005	0	0.301	1	3.323	452	2.282	1
54656	4.86	11.98	1.04	2.564	0.005	0	0.214	1	4.679	450	2.465	1
54657	4.422	11.404	0.721	1.859	0.005	0	0.163	1	6.125	455	2.579	1
54658	4.357	9.115	0.998	2.087	0.005	0	0.229	1	4.366	470	2.092	1
54659	2.262	6.119	0.86	2.325	0.005	0	0.38	1	2.632	454	2.705	1
54660	4.255	11.969	0.485	1.364	0.005	0	0.114	1	8.742	459	2.813	1
54661	1.482	3.709	0.162	0.404	0.005	0	0.109	1	9.145	491	2.503	1
54662	3.268	5.095	0.99	1.544	0.005	0	0.303	1	3.298	454	1.559	1
54663	3.985	11.118	1.562	4.358	0.005	0	0.392	1	2.55	468	2.79	1
54664	1.859	3.196	0.63	1.083	0.005	0	0.339	1	2.948	496	1.719	1
54665	2.753	5.311	1.814	3.5	0.005	0	0.659	1	1.517	488	1.929	1
54666	2.913	6.047	0.303	0.629	0.005	0	0.104	1	9.587	462	2.076	1
54667	4.505	10.384	1.113	2.565	0.005	0	0.247	1	4.043	468	2.305	1
54668	3.137	5.487	0.361	0.631	0.005	0	0.115	1	8.699	497	1.749	1
54669	3.652	8.652	0.416	0.986	0.005	0	0.114	1	8.778	490	2.369	1
54670	2.213	6.466	0.241	0.705	0.005	0	0.109	1	9.187	472	2.922	1
54671	4.989	8.152	1.282	2.095	0.005	0	0.257	1	3.898	458	1.634	1
54672	1.74	2.833	0.425	0.691	0.005	0	0.244	1	4.093	452	1.628	1
54673	2.09	3.563	0.803	1.368	0.005	0	0.384	1	2.606	476	1.705	1
54674	3.157	7.043	0.366	0.817	0.005	0	0.116	1	8.637	459	2.231	1
54675	3.765	10.971	1.212	3.533	0.005	0	0.322	1	3.103	460	2.914	1
54676	2.644	4.77	0.965	1.741	0.005	0	0.365	1	2.741	476	1.804	1
54677	3.818	11.007	0.496	1.431	0.005	0	0.13	1	7.697	477	2.883	1
54678	1.222	3.578	0.616	1.803	0.005	0	0.504	1	1.983	458	2.928	1
54679	4.055	8.67	1.48	3.165	0.005	0	0.365	1	2.736	488	2.138	1
54680	2.566	5.74	2.302	5.149	0.005	0	0.897	1	1.115	451	2.237	1
54681	3.039	8.6	2.255	6.381	0.005	0	0.742	1	1.348	474	2.83	1
54682	4.85	9.511	2.556	5.012	0.005	0	0.527	1	1.896	462	1.961	1
54683	4.254	9.457	1.919	4.265	0.005	0	0.451	1	2.218	462	2.223	1
54684	1.154	2.188	0.29	0.549	0.005	0	0.251	1	3.991	458	1.896	1
54685	1.953	5.392	0.254	0.701	0.005	0	0.13	1	7.675	474	2.761	1
54686	2.309	5.412	0.965	2.262	0.005	0	0.418	1	2.39	453	2.344	1
54687	2.419	4.516	0.254	0.474	0.005	0	0.105	1	9.567	456	1.867	1
54688	1.18	2.697	0.221	0.504	0.005	0	0.187	1	5.334	450	2.286	1
54689	3.81	7.01	0.907	1.668	0.005	0	0.238	1	4.2	453	1.84	1
54690	4.338	8.103	1.427	2.666	0.005	0	0.329	1	3.041	450	1.868	1
54691	1.021	2.121	0.172	0.356	0.005	0	0.168	1	5.935	473	2.077	1
54692	4.15	9.806	1.465	3.462	0.005	0	0.353	1	2.834	453	2.363	1
54693	3.334	9.162	0.413	1.136	0.005	0	0.124	1	8.078	455	2.748	1
54694	2.184	5.556	0.734	1.867	0.005	0	0.336	1	2.98	465	2.544	1
54695	1.641	3.062	0.187	0.349	0.005	0	0.114	1	8.791	454	1.866	1
54696	2.045	3.174	0.526	0.816	0.005	0	0.257	1	3.889	477	1.552	1
54697	2.403	5.078	0.332	0.701	0.005	0	0.138	1	7.261	476	2.113	1
54698	1.282	3.473	0.64	1.733	0.005	0	0.499	1	2.005	465	2.709	1
54699	3.806	8.895	0.579	1.352	0.005	0	0.152	1	6.6	462	2.337	1
54700	4.734	12.697	1.406	3.771	0.005	0	0.297	1	3.369	480	2.682	1
54701	4.104	9.653	1.527	3.591	0.005	0	0.372	1	2.686	477	2.352	1
54702	2.54	5.936	1.476	3.449	0.005	0	0.581	1	1.721	466	2.337	1
54703	3.746	9.26	1.54	3.806	0.005	0	0.411	1	2.435	491	2.472	1
54704	4.514	9.38	1.156	2.401	0.005	0	0.256	1	3.911	451	2.078	1
54705	3.873	9.349	0.616	1.486	0.005	0	0.159	1	6.295	453	2.414	1
54706	4.352	9.413	2.55	5.516	0.005	0	0.586	1	1.706	483	2.163	1
54707	3.487	5.684	0.37	0.603	0.005	0	0.106	1	9.417	488	1.63	1
54708	1.647	4.068	0.346	0.854	0.005	0	0.21	1	4.765	493	2.47	1
54709	1.913	4.547	0.953	2.264	0.005	0	0.498	1	2.008	471	2.377	1
54710	3.848	8.604	0.55	1.23	0.005	0	0.143	1	7.002	471	2.236	1
54711	3.611	9.017	0.701	1.749	0.005	0	0.194	1	5.146	467	2.497	1
54712	2.817	7.406	0.304	0.8	0.005	0	0.108	1	9.282	491	2.629	1
54713	1.257	2.374	0.2	0.377	0.005	0	0.159	1	6.277	459	1.889	1
54714	4.437	13.12	0.444	1.312	0.005	0	0.1	1	9.961	452	2.957	1
54715	2.115	5.562	0.3	0.79	0.005	0	0.142	1	7.038	486	2.63	1
54716	4.68	11.873	0.786	1.995	0.005	0	0.168	1	5.96	458	2.537	1
54717	1.638	2.93	0.244	0.437	0.005	0	0.149	1	6.726	458	1.789	1
54718	2.611	4.214	0.833	1.344	0.005	0	0.319	1	3.13	462	1.614	1
54719	1.847	2.8	0.205	0.311	0.005	0	0.111	1	9.009	479	1.516	1
54720	3.095	8.521	1.207	3.323	0.005	0	0.39	1	2.561	475	2.753	1
54721	3.438	5.233	1.324	2.015	0.005	0	0.385	1	2.598	499	1.522	1
54722	2.114	4.767	0.831	1.873	0.005	0	0.393	1	2.545	499	2.255	1
54723	3.983	9.089	0.693	1.581	0.005	0	0.174	1	5.753	478	2.282	1
54724	2.262	5.447	0.554	1.335	0.005	0	0.245	1	4.085	499	2.408	1
54725	1.655	3.219	0.326	0.634	0.005	0	0.197	1	5.07	454	1.945	1
54726	1.355	2.233	0.184	0.304	0.005	0	0.136	1	7.328	455	1.648	1
54727	2.533	5.95	0.654	1.535	0.005	0	0.258	1	3.876	467	2.349	1
54728	4.661	8.954	0.639	1.227	0.005	0	0.137	1	7.297	484	1.921	1
54729	3.25	6.971	0.66	1.415	0.005	0	0.203	1	4.934	484	2.145	1
54730	1.623	3.46	0.292	0.623	0.005	0	0.18	1	5.569	467	2.132	1
54731	3.765	9.477	0.505	1.27	0.005	0	0.134	1	7.474	459	2.517	1
54732	1.711	2.655	0.344	0.534	0.005	0	0.201	1	4.964	462	1.552	1
54733	1.519	4.282	0.163	0.458	0.005	0	0.107	1	9.303	485	2.819	1
54734	1.49	3.549	0.234	0.557	0.005	0	0.157	1	6.352	484	2.382	1
54735	4.747	11.758	2.554	6.326	0.005	0	0.538	1	1.86	464	2.477	1
54736	2.453	5.536	0.277	0.626	0.005	0	0.113	1	8.836	494	2.257	1
54737	1.404	3.384	0.146	0.352	0.005	0	0.104	1	9.602	488	2.41	1
54738	2.198	4.888	0.644	1.432	0.005	0	0.293	1	3.413	481	2.224	1
54739	4.116	9.162	0.687	1.53	0.005	0	0.167	1	6.002	469	2.226	1
54740	4.232	8.828	3.208	6.692	0.005	0	0.758	1	1.32	490	2.086	1
54741	1.691	2.592	1.123	1.721	0.005	0	0.664	1	1.507	493	1.533	1
54742	1.859	5.239	0.214	0.602	0.005	0	0.115	1	8.674	480	2.818	1
54743	4.781	12.287	0.679	1.745	0.005	0	0.142	1	7.026	484	2.57	1
54744	1.974	5.561	1.06	2.986	0.005	0	0.537	1	1.862	483	2.817	1
54745	1.762	4.927	0.19	0.532	0.005	0	0.108	1	9.236	451	2.796	1
54746	4.716	11.455	0.58	1.409	0.005	0	0.123	1	8.115	481	2.429	1
54747	1.049	2.44	0.175	0.407	0.005	0	0.167	1	5.972	494	2.326	1
54748	4.345	8.586	0.669	1.322	0.005	0	0.154	1	6.479	479	1.976	1
54749	3.957	9.96	0.704	1.773	0.005	0	0.178	1	5.612	466	2.517	1
54750	4.209	7.98	0.787	1.492	0.005	0	0.187	1	5.342	457	1.896	1
54751	4.588	12.25	0.959	2.56	0.005	0	0.209	1	4.78	466	2.67	1
54752	4.408	11.183	3.421	8.678	0.005	0	0.776	1	1.289	461	2.537	1
54753	3.416	8.68	0.84	2.135	0.005	0	0.246	1	4.071	497	2.541	1
54754	1.919	3.067	0.225	0.359	0.005	0	0.117	1	8.534	492	1.598	1
54755	4.643	9.114	1.281	2.515	0.005	0	0.276	1	3.623	485	1.963	1
54756	3.726	7.158	0.492	0.945	0.005	0	0.132	1	7.574	491	1.921	1
54757	4.972	7.627	0.805	1.236	0.005	0	0.162	1	6.187	454	1.534	1
54758	1.077	1.692	0.171	0.269	0.005	0	0.159	1	6.299	459	1.571	1
54759	3.115	7.386	1.006	2.386	0.005	0	0.323	1	3.093	450	2.371	1
54760	2.336	5.312	0.243	0.552	0.005	0	0.104	1	9.585	486	2.274	1
54761	1.773	3.353	0.3	0.567	0.005	0	0.169	1	5.932	460	1.891	1
54762	2.786	6.425	2.661	6.136	0.005	0	0.955	1	1.047	491	2.306	1
54763	3.608	6.711	1.584	2.946	0.005	0	0.439	1	2.278	481	1.86	1
54764	4.494	7.118	2.054	3.253	0.005	0	0.457	1	2.19	462	1.584	1
54765	4.845	13.871	1.003	2.871	0.005	0	0.207	1	4.841	476	2.863	1
54766	4.102	8.315	0.464	0.94	0.005	0	0.113	1	8.846	452	2.027	1
54767	1.962	4.764	0.483	1.172	0.005	0	0.246	1	4.064	484	2.428	1
54768	1.218	2.356	0.229	0.443	0.005	0	0.188	1	5.333	478	1.934	1
54769	1.232	3.033	0.604	1.486	0.005	0	0.49	1	2.041	450	2.462	1
54770	1.188	1.887	0.164	0.26	0.005	0	0.138	1	7.247	457	1.588	1
54771	4.558	13.068	0.456	1.307	0.005	0	0.1	1	9.997	496	2.867	1
54772	4.845	11.037	0.935	2.13	0.005	0	0.193	1	5.191	498	2.278	1
54773	2.345	5.6	1.817	4.34	0.005	0	0.775	1	1.291	455	2.388	1
54774	3.491	7.663	1.204	2.644	0.005	0	0.345	1	2.899	465	2.195	1
54775	4.26	9.926	1.027	2.392	0.005	0	0.241	1	4.146	496	2.33	1
54776	2.522	5.566	0.55	1.213	0.005	0	0.218	1	4.597	469	2.207	1
54777	2.604	7.416	0.518	1.476	0.005	0	0.199	1	5.03	476	2.848	1
54778	2.082	4.926	0.237	0.562	0.005	0	0.114	1	8.784	480	2.366	1
54779	4.691	7.295	0.53	0.824	0.005	0	0.113	1	8.812	490	1.555	1
54780	1.682	4.903	0.722	2.103	0.005	0	0.429	1	2.33	497	2.915	1
54781	3.863	6.096	0.68	1.073	0.005	0	0.176	1	5.691	494	1.578	1
54782	4.897	12.105	1.689	4.176	0.005	0	0.345	1	2.898	491	2.472	1
54783	3.888	7.718	0.529	1.05	0.005	0	0.136	1	7.372	493	1.985	1
54784	2.079	4.69	0.339	0.764	0.005	0	0.163	1	6.142	470	2.256	1
54785	3.131	8.836	1.349	3.808	0.005	0	0.431	1	2.322	480	2.822	1
54786	3.909	8.099	1.278	2.648	0.005	0	0.327	1	3.062	476	2.072	1
54787	1.314	3.014	0.145	0.332	0.005	0	0.11	1	9.087	473	2.294	1
54788	2.518	6.305	0.37	0.927	0.005	0	0.147	1	6.794	486	2.504	1
54789	3.829	10.189	0.486	1.294	0.005	0	0.127	1	7.89	497	2.661	1
54790	2.65	7.097	0.337	0.901	0.005	0	0.127	1	7.889	478	2.678	1
54791	3.579	9.631	0.54	1.454	0.005	0	0.151	1	6.61	453	2.691	1
54792	3.345	5.767	0.448	0.773	0.005	0	0.134	1	7.435	498	1.724	1
54793	3.604	6.772	0.375	0.704	0.005	0	0.104	1	9.644	469	1.879	1
54794	4.772	8.513	1.16	2.069	0.005	0	0.243	1	4.12	488	1.784	1
54795	2.965	6.588	0.614	1.364	0.005	0	0.207	1	4.83	472	2.222	1
54796	1.198	2.462	0.613	1.261	0.005	0	0.512	1	1.955	470	2.055	1
54797	1.597	2.943	0.246	0.453	0.005	0	0.154	1	6.507	485	1.843	1
54798	4.836	13.309	0.764	2.103	0.005	0	0.158	1	6.322	466	2.752	1
54799	3.282	6.052	0.542	0.999	0.005	0	0.165	1	6.071	478	1.844	1
54800	3.197	5.972	2.574	4.807	0.005	0	0.805	1	1.242	459	1.868	1
54801	1.028	1.902	0.11	0.204	0.005	0	0.107	1	9.377	459	1.85	1
54802	1.928	5.4	0.432	1.21	0.005	0	0.224	1	4.455	462	2.801	1
54803	1.535	3.219	0.401	0.84	0.005	0	0.261	1	3.828	478	2.097	1
54804	1.35	2.782	0.58	1.196	0.005	0	0.43	1	2.328	450	2.061	1
54805	3.209	5.555	0.363	0.628	0.005	0	0.113	1	8.821	457	1.731	1
54806	3.933	10.108	1.042	2.679	0.005	0	0.265	1	3.774	476	2.57	1
54807	1.786	4.11	0.895	2.059	0.005	0	0.501	1	1.995	490	2.301	1
54808	3.13	7.243	0.516	1.195	0.005	0	0.165	1	6.045	466	2.314	1
54809	2.589	7.187	0.357	0.992	0.005	0	0.138	1	7.222	478	2.776	1
54810	4.508	7.894	0.762	1.334	0.005	0	0.169	1	5.92	454	1.751	1
54811	1.748	4.193	0.446	1.069	0.005	0	0.255	1	3.928	470	2.399	1
54812	3.413	9.758	3.382	9.67	0.005	0	0.991	1	1.009	486	2.859	1
54813	1.114	3.045	0.131	0.359	0.005	0	0.118	1	8.464	496	2.733	1
54814	4.605	10.007	0.461	1.001	0.005	0	0.1	1	9.974	458	2.173	1
54815	2.893	8.335	0.428	1.234	0.005	0	0.148	1	6.774	472	2.881	1
54816	2.411	4.082	1.659	2.808	0.005	0	0.688	1	1.453	455	1.693	1
54817	3.72	7.02	1.127	2.127	0.005	0	0.303	1	3.305	477	1.887	1
54818	4.711	9.606	0.481	0.98	0.005	0	0.102	1	9.796	488	2.039	1
54819	4.118	12.177	0.544	1.607	0.005	0	0.132	1	7.566	454	2.957	1
54820	3.767	8.645	0.441	1.011	0.005	0	0.117	1	8.54	477	2.295	1
54821	3.422	7.669	0.575	1.288	0.005	0	0.168	1	5.961	463	2.241	1
54822	3.555	6.893	0.899	1.744	0.005	0	0.253	1	3.954	498	1.939	1
54823	4.784	8.142	0.847	1.441	0.005	0	0.177	1	5.655	458	1.702	1
54824	3.152	5.762	0.366	0.668	0.005	0	0.116	1	8.6	484	1.828	1
54825	3.422	5.331	0.479	0.746	0.005	0	0.14	1	7.164	456	1.558	1
54826	3.284	5.386	1.163	1.907	0.005	0	0.354	1	2.824	473	1.64	1
54827	4.884	13.284	1.236	3.361	0.005	0	0.253	1	3.948	494	2.72	1
54828	3.067	6.257	0.616	1.258	0.005	0	0.201	1	4.966	481	2.04	1
54829	3.972	9.922	1.323	3.304	0.005	0	0.333	1	3.007	498	2.498	1
54830	3.539	9.293	0.881	2.314	0.005	0	0.249	1	4.009	494	2.626	1
54831	3.559	5.812	0.502	0.819	0.005	0	0.141	1	7.117	481	1.633	1
54832	4.244	10.334	0.938	2.284	0.005	0	0.221	1	4.535	450	2.435	1
54833	2.774	7.889	0.483	1.373	0.005	0	0.174	1	5.752	470	2.844	1
54834	1.315	2.857	0.492	1.069	0.005	0	0.374	1	2.673	466	2.173	1
54835	2.744	8.01	0.327	0.953	0.005	0	0.119	1	8.402	496	2.919	1
54836	1.952	5.432	1.232	3.428	0.005	0	0.631	1	1.586	452	2.783	1
54837	3.863	6.471	0.487	0.815	0.005	0	0.126	1	7.937	493	1.675	1
54838	2.157	6.234	0.242	0.698	0.005	0	0.112	1	8.923	454	2.89	1
54839	3.493	9.47	0.646	1.752	0.005	0	0.185	1	5.408	477	2.711	1
54840	1.039	2.897	0.126	0.351	0.005	0	0.121	1	8.26	460	2.788	1
54841	3.09	5.503	0.856	1.524	0.005	0	0.277	1	3.612	486	1.781	1
54842	3.985	8.484	1.14	2.426	0.005	0	0.286	1	3.501	459	2.129	1
54843	2.735	8.197	0.673	2.016	0.005	0	0.246	1	4.072	491	2.997	1
54844	3.432	5.46	1.606	2.555	0.005	0	0.468	1	2.137	471	1.591	1
54845	4.692	7.681	0.488	0.799	0.005	0	0.104	1	9.611	490	1.637	1
