index	R_nought_1	R_nought_2	tr_11	tr_22	tr_12	tr_21	removal_rate	sampling_proba	infectious_time	tree_size	proportion_t22_t11	fraction_1
4175	4.723	9.035	0.576	1.102	0.005	0	0.122	1	8.222	461	1.913	1
4176	4.169	10.969	0.717	1.887	0.005	0	0.172	1	5.805	484	2.631	1
4177	2.974	4.61	0.41	0.636	0.005	0	0.138	1	7.262	472	1.55	1
4178	4.075	7.873	1.524	2.945	0.005	0	0.374	1	2.672	457	1.932	1
4179	1.698	4.578	0.265	0.714	0.005	0	0.156	1	6.401	483	2.696	1
4180	1.505	2.701	0.566	1.016	0.005	0	0.376	1	2.662	489	1.795	1
4181	4.133	6.58	0.967	1.54	0.005	0	0.234	1	4.281	465	1.592	1
4182	2.869	4.754	0.58	0.96	0.005	0	0.202	1	4.946	486	1.657	1
4183	2.887	5.378	0.612	1.14	0.005	0	0.212	1	4.724	456	1.863	1
4184	3.72	7.619	1.782	3.65	0.005	0	0.479	1	2.089	497	2.048	1
4185	2.743	4.446	0.771	1.249	0.005	0	0.281	1	3.556	484	1.621	1
4186	3.008	7.532	1.781	4.459	0.005	0	0.592	1	1.688	464	2.504	1
4187	2.273	5.778	0.266	0.676	0.005	0	0.117	1	8.528	476	2.542	1
4188	3.399	6.682	0.343	0.675	0.005	0	0.101	1	9.9	453	1.966	1
4189	1.007	1.688	0.218	0.365	0.005	0	0.216	1	4.622	470	1.676	1
4190	4.174	6.737	0.689	1.112	0.005	0	0.165	1	6.066	482	1.614	1
4191	1.079	3.157	0.17	0.499	0.005	0	0.158	1	6.346	470	2.926	1
4192	1.389	3.556	0.15	0.384	0.005	0	0.108	1	9.292	494	2.56	1
4193	3.729	8.293	2.446	5.44	0.005	0	0.656	1	1.525	493	2.224	1
4194	1.283	2.046	0.254	0.405	0.005	0	0.198	1	5.056	494	1.595	1
4195	2.063	5.023	0.314	0.763	0.005	0	0.152	1	6.574	495	2.435	1
4196	2.304	5.47	0.613	1.455	0.005	0	0.266	1	3.754	452	2.374	1
4197	2.826	8.128	0.291	0.837	0.005	0	0.103	1	9.748	469	2.876	1
4198	1.215	3.075	0.512	1.295	0.005	0	0.421	1	2.377	485	2.531	1
4199	1.447	2.263	0.719	1.125	0.005	0	0.497	1	2.012	466	1.564	1
4200	3.374	6.849	0.459	0.931	0.005	0	0.136	1	7.357	458	2.03	1
4201	1.303	2.143	0.427	0.703	0.005	0	0.328	1	3.048	450	1.645	1
4202	2.876	6.244	0.44	0.955	0.005	0	0.153	1	6.542	473	2.171	1
4203	1.431	3.376	0.233	0.55	0.005	0	0.163	1	6.127	453	2.359	1
4204	1.317	3.195	0.68	1.649	0.005	0	0.516	1	1.939	489	2.426	1
4205	1.192	3.24	0.21	0.57	0.005	0	0.176	1	5.697	462	2.718	1
4206	2.118	4.759	0.216	0.485	0.005	0	0.102	1	9.795	452	2.247	1
4207	4.488	7.167	3.406	5.44	0.005	0	0.759	1	1.318	452	1.597	1
4208	4.065	7.606	1.248	2.335	0.005	0	0.307	1	3.259	482	1.871	1
4209	2.3	4.11	0.784	1.402	0.005	0	0.341	1	2.932	472	1.787	1
4210	3.574	10.186	0.379	1.08	0.005	0	0.106	1	9.41	453	2.85	1
4211	2.151	3.708	0.262	0.452	0.005	0	0.122	1	8.195	475	1.724	1
4212	2.846	5.846	0.367	0.754	0.005	0	0.129	1	7.748	495	2.054	1
4213	3.104	5.153	0.326	0.541	0.005	0	0.105	1	9.552	486	1.66	1
4214	3.271	6.411	0.994	1.949	0.005	0	0.304	1	3.293	483	1.96	1
4215	3.477	5.848	1.596	2.684	0.005	0	0.459	1	2.178	463	1.682	1
4216	3.775	7.105	1.355	2.551	0.005	0	0.359	1	2.786	450	1.882	1
4217	3.195	5.959	0.428	0.799	0.005	0	0.134	1	7.459	459	1.865	1
4218	1.694	4.911	0.696	2.018	0.005	0	0.411	1	2.433	493	2.899	1
4219	2.735	6.761	0.615	1.521	0.005	0	0.225	1	4.446	490	2.472	1
4220	3.846	9.742	0.546	1.383	0.005	0	0.142	1	7.049	498	2.533	1
4221	3.79	9.998	1.516	3.999	0.005	0	0.4	1	2.499	459	2.638	1
4222	1.32	2.773	1.093	2.296	0.005	0	0.828	1	1.208	452	2.101	1
4223	4.624	8.795	0.814	1.548	0.005	0	0.176	1	5.675	466	1.902	1
4224	4.067	7.617	0.553	1.036	0.005	0	0.136	1	7.331	491	1.873	1
4225	2.351	5.033	0.273	0.584	0.005	0	0.116	1	8.588	473	2.141	1
4226	3.941	8.686	0.906	1.998	0.005	0	0.23	1	4.343	458	2.204	1
4227	3.579	8.071	1.024	2.308	0.005	0	0.286	1	3.502	478	2.255	1
4228	4.65	10.611	0.735	1.677	0.005	0	0.158	1	6.336	497	2.282	1
4229	2.379	7.087	0.297	0.886	0.005	0	0.125	1	8.028	479	2.979	1
4230	4.648	13.512	1.367	3.973	0.005	0	0.294	1	3.404	473	2.907	1
4231	1.237	3.675	0.255	0.757	0.005	0	0.206	1	4.848	493	2.971	1
4232	4.885	7.469	1.91	2.92	0.005	0	0.391	1	2.557	451	1.529	1
4233	1.471	2.655	0.349	0.629	0.005	0	0.237	1	4.211	463	1.805	1
4234	4.163	11.923	1.515	4.34	0.005	0	0.364	1	2.751	472	2.864	1
4235	1.662	2.583	0.54	0.839	0.005	0	0.325	1	3.081	470	1.554	1
4236	1.307	3.143	0.813	1.955	0.005	0	0.622	1	1.607	499	2.405	1
4237	1.658	2.494	0.225	0.339	0.005	0	0.136	1	7.349	490	1.504	1
4238	4.49	12.074	0.75	2.016	0.005	0	0.167	1	5.999	457	2.689	1
4239	2.73	8.062	1.777	5.248	0.005	0	0.651	1	1.537	462	2.953	1
4240	1.497	2.916	0.253	0.493	0.005	0	0.169	1	5.905	492	1.948	1
4241	4.555	13.205	1.02	2.958	0.005	0	0.224	1	4.473	482	2.899	1
4242	1.556	2.438	0.16	0.251	0.005	0	0.103	1	9.742	458	1.567	1
4243	3.42	9.566	0.369	1.033	0.005	0	0.108	1	9.226	453	2.797	1
4244	3.248	6.973	0.432	0.927	0.005	0	0.133	1	7.506	478	2.147	1
4245	1.921	3.258	0.45	0.762	0.005	0	0.234	1	4.279	477	1.696	1
4246	4.279	7.244	0.608	1.029	0.005	0	0.142	1	7.063	475	1.693	1
4247	3.741	7.998	1.972	4.215	0.005	0	0.527	1	1.899	483	2.138	1
4248	2.191	3.471	0.261	0.413	0.005	0	0.119	1	8.43	494	1.584	1
4249	4.96	8.234	0.665	1.103	0.005	0	0.134	1	7.482	493	1.66	1
4250	3.142	7.054	1.782	4.0	0.005	0	0.567	1	1.764	476	2.245	1
4251	2.477	7.032	0.498	1.413	0.005	0	0.201	1	4.983	476	2.839	1
4252	3.598	9.912	3.429	9.446	0.005	0	0.953	1	1.049	497	2.755	1
4253	1.034	1.812	0.392	0.687	0.005	0	0.379	1	2.639	451	1.752	1
4254	3.139	4.715	1.463	2.197	0.005	0	0.466	1	2.147	481	1.502	1
4255	2.076	4.129	0.33	0.657	0.005	0	0.159	1	6.292	486	1.989	1
4256	2.142	6.396	0.263	0.787	0.005	0	0.123	1	8.131	452	2.986	1
4257	3.919	8.14	0.435	0.904	0.005	0	0.111	1	9.019	489	2.077	1
4258	2.471	4.776	0.25	0.482	0.005	0	0.101	1	9.922	463	1.933	1
4259	3.287	6.663	1.075	2.179	0.005	0	0.327	1	3.055	452	2.027	1
4260	1.865	5.347	0.19	0.545	0.005	0	0.102	1	9.846	464	2.867	1
4261	4.946	10.5	1.029	2.184	0.005	0	0.208	1	4.813	493	2.123	1
4262	3.122	8.717	0.425	1.186	0.005	0	0.136	1	7.355	471	2.792	1
4263	2.345	4.249	0.809	1.466	0.005	0	0.345	1	2.9	480	1.812	1
4264	3.66	7.909	0.523	1.131	0.005	0	0.143	1	6.98	499	2.161	1
4265	2.429	4.134	1.214	2.067	0.005	0	0.5	1	2.0	481	1.702	1
4266	2.813	8.006	0.492	1.401	0.005	0	0.175	1	5.711	466	2.846	1
4267	3.167	9.346	0.434	1.28	0.005	0	0.137	1	7.287	487	2.951	1
4268	1.098	2.236	0.183	0.373	0.005	0	0.167	1	5.993	450	2.036	1
4269	3.677	7.317	1.044	2.078	0.005	0	0.284	1	3.524	487	1.99	1
4270	3.507	6.0	0.747	1.278	0.005	0	0.213	1	4.691	474	1.711	1
4271	3.162	4.762	2.305	3.471	0.005	0	0.729	1	1.371	488	1.506	1
4272	4.416	8.417	0.512	0.976	0.005	0	0.116	1	8.621	460	1.906	1
4273	4.76	8.573	1.48	2.666	0.005	0	0.311	1	3.216	471	1.801	1
4274	1.738	3.905	0.205	0.461	0.005	0	0.118	1	8.445	489	2.247	1
4275	3.169	5.543	0.501	0.876	0.005	0	0.158	1	6.318	487	1.749	1
4276	2.019	5.849	0.287	0.831	0.005	0	0.142	1	7.033	487	2.897	1
4277	4.566	8.415	1.256	2.314	0.005	0	0.275	1	3.642	498	1.843	1
4278	3.8	9.614	2.763	6.989	0.005	0	0.727	1	1.376	451	2.53	1
4279	2.164	5.577	0.498	1.283	0.005	0	0.23	1	4.346	464	2.577	1
4280	1.136	2.016	0.292	0.518	0.005	0	0.257	1	3.886	456	1.775	1
4281	4.351	9.198	1.523	3.219	0.005	0	0.35	1	2.86	470	2.114	1
4282	2.163	4.96	0.29	0.665	0.005	0	0.134	1	7.439	472	2.293	1
4283	1.54	2.884	0.183	0.343	0.005	0	0.119	1	8.375	465	1.873	1
4284	4.358	7.905	0.488	0.885	0.005	0	0.112	1	8.944	460	1.814	1
4285	3.567	8.942	0.596	1.493	0.005	0	0.167	1	5.984	473	2.507	1
4286	4.784	12.587	2.325	6.117	0.005	0	0.486	1	2.056	465	2.631	1
4287	3.182	7.755	0.334	0.814	0.005	0	0.105	1	9.53	460	2.437	1
4288	2.361	5.036	0.321	0.685	0.005	0	0.136	1	7.338	497	2.133	1
4289	1.682	2.864	0.19	0.324	0.005	0	0.113	1	8.873	499	1.703	1
4290	1.468	4.276	0.169	0.492	0.005	0	0.115	1	8.662	498	2.913	1
4291	4.683	12.827	0.487	1.334	0.005	0	0.104	1	9.611	452	2.739	1
4292	4.115	6.703	1.934	3.15	0.005	0	0.47	1	2.127	491	1.629	1
4293	3.515	7.023	0.949	1.896	0.005	0	0.27	1	3.709	463	1.998	1
4294	2.411	5.642	0.289	0.677	0.005	0	0.12	1	8.368	499	2.34	1
4295	3.711	6.88	1.165	2.16	0.005	0	0.314	1	3.183	478	1.854	1
4296	4.228	9.078	3.408	7.317	0.005	0	0.806	1	1.241	474	2.147	1
4297	4.528	11.13	0.507	1.247	0.005	0	0.112	1	8.891	468	2.458	1
4298	3.747	10.094	2.106	5.673	0.005	0	0.562	1	1.778	468	2.694	1
4299	4.694	13.167	0.882	2.475	0.005	0	0.188	1	5.311	494	2.805	1
4300	4.746	13.944	0.626	1.841	0.005	0	0.132	1	7.587	460	2.938	1
4301	3.261	5.211	0.424	0.677	0.005	0	0.13	1	7.709	486	1.598	1
4302	1.859	3.255	0.271	0.475	0.005	0	0.146	1	6.851	489	1.751	1
4303	2.685	5.706	0.596	1.267	0.005	0	0.222	1	4.499	460	2.125	1
4304	3.065	4.898	1.483	2.371	0.005	0	0.484	1	2.067	499	1.598	1
4305	1.828	3.804	0.526	1.096	0.005	0	0.288	1	3.478	463	2.081	1
4306	3.023	8.165	0.314	0.849	0.005	0	0.104	1	9.617	459	2.701	1
4307	4.865	13.607	0.569	1.592	0.005	0	0.117	1	8.574	467	2.797	1
4308	3.064	6.177	1.06	2.137	0.005	0	0.346	1	2.893	479	2.016	1
4309	2.481	5.9	0.945	2.248	0.005	0	0.381	1	2.626	495	2.378	1
4310	1.761	2.848	0.234	0.379	0.005	0	0.133	1	7.531	458	1.617	1
4311	2.376	5.099	1.1	2.361	0.005	0	0.463	1	2.162	478	2.146	1
4312	3.631	5.628	0.951	1.475	0.005	0	0.262	1	3.816	485	1.55	1
4313	3.481	9.19	0.553	1.461	0.005	0	0.159	1	6.277	484	2.64	1
4314	4.32	9.31	0.657	1.415	0.005	0	0.152	1	6.566	466	2.155	1
4315	1.367	2.405	0.854	1.503	0.005	0	0.625	1	1.6	464	1.759	1
4316	4.296	12.63	1.86	5.469	0.005	0	0.433	1	2.312	459	2.94	1
4317	3.996	6.633	0.787	1.307	0.005	0	0.197	1	5.076	468	1.66	1
4318	1.593	4.687	0.352	1.036	0.005	0	0.221	1	4.534	476	2.942	1
4319	2.565	7.297	0.277	0.788	0.005	0	0.108	1	9.278	498	2.845	1
4320	2.872	8.38	0.979	2.858	0.005	0	0.341	1	2.936	458	2.918	1
4321	3.321	7.21	1.026	2.228	0.005	0	0.309	1	3.232	493	2.171	1
4322	3.021	7.915	0.438	1.148	0.005	0	0.145	1	6.878	453	2.62	1
4323	2.144	6.423	0.708	2.12	0.005	0	0.33	1	3.031	456	2.996	1
4324	1.953	4.338	0.217	0.482	0.005	0	0.111	1	9.001	498	2.221	1
4325	4.558	12.27	3.218	8.663	0.005	0	0.706	1	1.417	489	2.692	1
4326	1.194	3.249	0.876	2.385	0.005	0	0.734	1	1.363	498	2.721	1
4327	2.162	4.287	0.432	0.857	0.005	0	0.2	1	4.99	458	1.983	1
4328	4.28	11.188	0.441	1.152	0.005	0	0.103	1	9.674	483	2.614	1
4329	4.364	7.633	1.802	3.152	0.005	0	0.413	1	2.421	452	1.749	1
4330	3.39	5.475	0.373	0.602	0.005	0	0.11	1	9.083	495	1.615	1
4331	2.648	7.028	2.426	6.438	0.005	0	0.916	1	1.092	465	2.654	1
4332	1.225	2.086	0.124	0.211	0.005	0	0.101	1	9.854	473	1.703	1
4333	1.508	3.186	0.228	0.481	0.005	0	0.151	1	6.636	491	2.113	1
4334	2.795	7.15	0.439	1.123	0.005	0	0.157	1	6.355	483	2.558	1
4335	4.852	11.931	1.446	3.555	0.005	0	0.298	1	3.353	470	2.459	1
4336	3.388	8.233	0.379	0.922	0.005	0	0.112	1	8.904	467	2.43	1
4337	4.361	7.043	1.134	1.831	0.005	0	0.26	1	3.847	484	1.615	1
4338	4.517	10.787	0.682	1.629	0.005	0	0.151	1	6.612	495	2.388	1
4339	4.828	7.894	0.729	1.192	0.005	0	0.151	1	6.636	491	1.635	1
4340	4.297	9.509	0.623	1.379	0.005	0	0.145	1	6.877	481	2.213	1
4341	3.378	7.867	0.375	0.873	0.005	0	0.111	1	9.045	459	2.329	1
4342	1.183	3.347	0.878	2.483	0.005	0	0.742	1	1.347	488	2.829	1
4343	3.28	7.255	0.745	1.647	0.005	0	0.227	1	4.404	473	2.212	1
4344	3.693	5.831	0.558	0.88	0.005	0	0.151	1	6.617	462	1.579	1
4345	2.288	6.567	1.318	3.783	0.005	0	0.576	1	1.737	475	2.87	1
4346	4.319	6.768	0.829	1.299	0.005	0	0.192	1	5.196	462	1.567	1
4347	4.987	8.398	2.434	4.098	0.005	0	0.488	1	2.049	487	1.684	1
4348	3.499	9.972	0.413	1.177	0.005	0	0.118	1	8.482	496	2.85	1
4349	1.441	2.496	0.686	1.188	0.005	0	0.476	1	2.102	476	1.732	1
4350	1.728	3.874	0.804	1.801	0.005	0	0.465	1	2.15	451	2.242	1
4351	1.448	3.572	0.423	1.043	0.005	0	0.292	1	3.425	473	2.467	1
4352	3.245	5.607	0.422	0.729	0.005	0	0.13	1	7.684	454	1.728	1
4353	1.024	2.196	0.179	0.384	0.005	0	0.175	1	5.706	484	2.145	1
4354	2.967	6.263	0.312	0.658	0.005	0	0.105	1	9.497	474	2.111	1
4355	4.954	12.633	1.684	4.295	0.005	0	0.34	1	2.939	469	2.55	1
4356	1.372	3.876	0.331	0.934	0.005	0	0.241	1	4.149	460	2.825	1
4357	1.648	4.321	0.206	0.54	0.005	0	0.125	1	8.02	487	2.622	1
4358	1.322	3.395	1.112	2.855	0.005	0	0.841	1	1.189	483	2.568	1
4359	3.241	7.357	0.707	1.604	0.005	0	0.218	1	4.593	484	2.27	1
4360	4.431	7.231	1.87	3.051	0.005	0	0.422	1	2.371	460	1.632	1
4361	3.01	4.903	0.307	0.5	0.005	0	0.102	1	9.836	492	1.629	1
4362	4.4	11.682	2.024	5.374	0.005	0	0.46	1	2.174	457	2.655	1
4363	1.315	2.187	0.438	0.728	0.005	0	0.333	1	3.004	455	1.663	1
4364	3.784	9.604	0.496	1.258	0.005	0	0.131	1	7.62	475	2.538	1
4365	1.081	2.973	0.305	0.838	0.005	0	0.282	1	3.548	464	2.75	1
4366	3.507	9.707	0.459	1.272	0.005	0	0.131	1	7.615	450	2.768	1
4367	2.796	8.363	1.529	4.575	0.005	0	0.547	1	1.828	490	2.991	1
4368	2.565	3.876	0.413	0.624	0.005	0	0.161	1	6.23	452	1.511	1
4369	2.489	7.094	0.483	1.376	0.005	0	0.194	1	5.159	494	2.85	1
4370	2.927	4.619	0.509	0.804	0.005	0	0.174	1	5.732	490	1.578	1
4371	3.424	7.118	1.763	3.666	0.005	0	0.515	1	1.943	453	2.079	1
4372	2.571	7.397	1.46	4.201	0.005	0	0.568	1	1.762	466	2.877	1
4373	1.244	3.731	0.26	0.78	0.005	0	0.209	1	4.783	489	2.999	1
4374	2.465	4.506	0.269	0.491	0.005	0	0.109	1	9.207	479	1.828	1
4375	2.711	6.292	0.488	1.133	0.005	0	0.18	1	5.561	483	2.321	1
4376	4.226	8.448	1.141	2.281	0.005	0	0.27	1	3.709	458	1.999	1
4377	3.354	7.164	0.379	0.81	0.005	0	0.113	1	8.818	491	2.136	1
4378	1.198	2.246	0.29	0.544	0.005	0	0.242	1	4.126	465	1.875	1
4379	2.616	7.288	1.093	3.046	0.005	0	0.418	1	2.392	478	2.786	1
4380	2.405	5.76	0.608	1.457	0.005	0	0.253	1	3.952	481	2.395	1
4381	2.675	7.319	0.778	2.13	0.005	0	0.291	1	3.437	484	2.736	1
4382	1.459	2.865	0.394	0.774	0.005	0	0.27	1	3.698	452	1.964	1
4383	1.952	3.566	0.199	0.364	0.005	0	0.102	1	9.815	482	1.827	1
4384	4.033	10.857	1.545	4.158	0.005	0	0.383	1	2.609	450	2.692	1
4385	3.326	9.758	0.575	1.688	0.005	0	0.173	1	5.771	456	2.934	1
4386	4.244	9.439	1.57	3.492	0.005	0	0.37	1	2.7	462	2.224	1
4387	3.256	7.066	2.097	4.551	0.005	0	0.644	1	1.554	475	2.17	1
4388	4.182	11.777	0.502	1.413	0.005	0	0.12	1	8.351	495	2.816	1
4389	1.054	2.92	0.921	2.552	0.005	0	0.874	1	1.144	456	2.77	1
4390	2.608	6.896	0.269	0.71	0.005	0	0.103	1	9.691	460	2.644	1
4391	4.294	7.308	0.515	0.877	0.005	0	0.12	1	8.331	452	1.702	1
4392	3.425	6.665	0.771	1.5	0.005	0	0.225	1	4.448	493	1.946	1
4393	3.919	7.027	0.474	0.85	0.005	0	0.121	1	8.267	474	1.793	1
4394	3.878	10.699	0.407	1.123	0.005	0	0.105	1	9.491	477	2.759	1
4395	4.974	11.276	1.303	2.954	0.005	0	0.262	1	3.818	491	2.267	1
4396	2.211	5.492	0.65	1.615	0.005	0	0.294	1	3.406	473	2.484	1
4397	1.581	2.895	1.486	2.721	0.005	0	0.94	1	1.064	450	1.831	1
4398	1.782	3.847	0.212	0.458	0.005	0	0.119	1	8.37	484	2.159	1
4399	1.515	2.379	1.191	1.87	0.005	0	0.786	1	1.272	495	1.57	1
4400	1.544	3.621	0.213	0.5	0.005	0	0.138	1	7.233	496	2.345	1
4401	3.081	5.441	0.373	0.658	0.005	0	0.121	1	8.246	497	1.766	1
4402	4.033	10.631	0.456	1.201	0.005	0	0.113	1	8.839	475	2.636	1
4403	2.934	5.61	0.434	0.83	0.005	0	0.148	1	6.754	495	1.912	1
4404	1.531	2.41	0.202	0.318	0.005	0	0.132	1	7.598	483	1.574	1
4405	3.759	6.605	0.455	0.799	0.005	0	0.121	1	8.296	484	1.757	1
4406	4.985	14.85	0.798	2.376	0.005	0	0.16	1	6.249	493	2.979	1
4407	4.027	8.525	0.934	1.978	0.005	0	0.232	1	4.307	486	2.117	1
4408	1.057	1.766	0.119	0.2	0.005	0	0.113	1	8.849	464	1.671	1
4409	3.062	7.438	0.677	1.644	0.005	0	0.221	1	4.533	478	2.429	1
4410	2.137	5.625	0.425	1.119	0.005	0	0.199	1	5.019	457	2.632	1
4411	1.92	5.618	0.444	1.298	0.005	0	0.231	1	4.337	496	2.926	1
4412	4.567	8.39	0.484	0.889	0.005	0	0.106	1	9.394	455	1.837	1
4413	2.856	6.172	1.348	2.913	0.005	0	0.472	1	2.119	452	2.161	1
4414	3.914	6.654	0.575	0.978	0.005	0	0.147	1	6.788	489	1.7	1
4415	4.512	9.087	2.315	4.662	0.005	0	0.513	1	1.948	455	2.014	1
4416	4.529	11.517	1.245	3.167	0.005	0	0.275	1	3.632	490	2.543	1
4417	3.411	5.502	0.761	1.227	0.005	0	0.223	1	4.475	489	1.613	1
4418	2.525	4.325	2.091	3.581	0.005	0	0.828	1	1.208	472	1.713	1
4419	1.23	2.598	0.134	0.283	0.005	0	0.109	1	9.182	452	2.112	1
4420	4.275	9.358	0.581	1.273	0.005	0	0.136	1	7.34	469	2.189	1
4421	3.247	5.052	0.523	0.813	0.005	0	0.161	1	6.218	462	1.556	1
4422	3.935	9.448	0.858	2.06	0.005	0	0.218	1	4.591	494	2.401	1
4423	3.357	5.895	0.389	0.684	0.005	0	0.116	1	8.615	459	1.756	1
4424	1.583	3.479	0.415	0.911	0.005	0	0.262	1	3.822	490	2.198	1
4425	3.966	9.729	0.619	1.518	0.005	0	0.156	1	6.403	494	2.453	1
4426	4.765	13.271	0.515	1.433	0.005	0	0.108	1	9.27	451	2.785	1
4427	2.086	5.255	0.248	0.625	0.005	0	0.119	1	8.422	462	2.519	1
4428	4.755	8.554	1.298	2.335	0.005	0	0.273	1	3.665	462	1.799	1
4429	3.548	10.612	0.401	1.199	0.005	0	0.113	1	8.871	462	2.991	1
4430	2.051	3.745	1.678	3.063	0.005	0	0.818	1	1.223	459	1.826	1
4431	4.226	7.527	1.361	2.424	0.005	0	0.322	1	3.107	456	1.781	1
4432	1.298	3.054	0.274	0.644	0.005	0	0.211	1	4.745	462	2.353	1
4433	2.433	4.151	0.591	1.009	0.005	0	0.243	1	4.118	490	1.706	1
4434	3.956	8.648	1.927	4.212	0.005	0	0.487	1	2.054	464	2.186	1
4435	3.102	5.438	0.338	0.593	0.005	0	0.109	1	9.175	455	1.753	1
4436	3.135	8.675	0.317	0.876	0.005	0	0.101	1	9.899	467	2.767	1
4437	1.44	2.377	0.265	0.437	0.005	0	0.184	1	5.423	462	1.651	1
4438	2.075	4.571	0.981	2.162	0.005	0	0.473	1	2.112	454	2.203	1
4439	4.766	10.299	0.972	2.101	0.005	0	0.204	1	4.902	482	2.161	1
4440	1.611	2.647	0.517	0.85	0.005	0	0.321	1	3.117	481	1.643	1
4441	1.032	2.976	0.386	1.113	0.005	0	0.374	1	2.676	497	2.884	1
4442	1.081	2.341	0.341	0.737	0.005	0	0.315	1	3.171	455	2.166	1
4443	1.916	4.995	0.199	0.519	0.005	0	0.104	1	9.642	483	2.607	1
4444	2.377	5.705	0.499	1.198	0.005	0	0.21	1	4.761	463	2.4	1
4445	2.606	5.968	1.522	3.485	0.005	0	0.584	1	1.712	488	2.29	1
4446	4.68	7.802	0.983	1.638	0.005	0	0.21	1	4.772	492	1.667	1
4447	4.834	10.209	0.773	1.633	0.005	0	0.16	1	6.268	493	2.112	1
4448	3.034	7.354	0.825	2.0	0.005	0	0.272	1	3.678	495	2.424	1
4449	1.295	2.665	0.139	0.285	0.005	0	0.107	1	9.386	478	2.058	1
4450	3.146	8.976	0.324	0.925	0.005	0	0.103	1	9.737	494	2.853	1
4451	2.597	6.147	0.34	0.805	0.005	0	0.131	1	7.618	453	2.367	1
4452	2.462	5.436	0.364	0.805	0.005	0	0.148	1	6.758	461	2.208	1
4453	2.708	7.553	0.75	2.092	0.005	0	0.277	1	3.612	465	2.789	1
4454	4.31	9.262	1.09	2.343	0.005	0	0.253	1	3.951	462	2.149	1
4455	2.166	4.683	0.511	1.105	0.005	0	0.236	1	4.234	470	2.162	1
4456	1.84	3.884	0.258	0.544	0.005	0	0.14	1	7.131	499	2.111	1
4457	1.801	3.314	0.49	0.901	0.005	0	0.272	1	3.674	451	1.84	1
4458	4.86	9.89	3.64	7.408	0.005	0	0.749	1	1.336	478	2.035	1
4459	3.25	5.379	1.996	3.303	0.005	0	0.614	1	1.628	466	1.655	1
4460	1.679	3.071	1.422	2.601	0.005	0	0.847	1	1.181	482	1.829	1
4461	1.879	3.476	0.195	0.362	0.005	0	0.104	1	9.576	463	1.85	1
4462	2.378	5.664	0.464	1.104	0.005	0	0.195	1	5.126	499	2.382	1
4463	3.361	5.475	0.373	0.608	0.005	0	0.111	1	8.992	485	1.629	1
4464	2.606	4.933	1.462	2.767	0.005	0	0.561	1	1.784	483	1.893	1
4465	2.255	6.192	0.28	0.768	0.005	0	0.124	1	8.051	492	2.746	1
4466	2.064	3.344	0.679	1.1	0.005	0	0.329	1	3.04	471	1.62	1
4467	1.528	3.97	0.159	0.413	0.005	0	0.104	1	9.602	473	2.598	1
4468	2.926	8.702	0.298	0.888	0.005	0	0.102	1	9.778	458	2.974	1
4469	3.153	9.21	0.76	2.22	0.005	0	0.241	1	4.154	458	2.921	1
4470	2.572	5.841	0.396	0.9	0.005	0	0.154	1	6.492	472	2.271	1
4471	3.001	6.59	0.306	0.672	0.005	0	0.102	1	9.794	496	2.196	1
4472	4.104	8.114	0.829	1.639	0.005	0	0.202	1	4.945	462	1.977	1
4473	2.928	5.51	0.401	0.755	0.005	0	0.137	1	7.308	490	1.882	1
4474	1.549	4.635	1.329	3.977	0.005	0	0.858	1	1.165	469	2.992	1
4475	1.308	3.822	0.186	0.543	0.005	0	0.142	1	7.043	484	2.922	1
4476	4.735	13.239	0.848	2.37	0.005	0	0.179	1	5.579	476	2.796	1
4477	3.522	9.862	1.409	3.945	0.005	0	0.4	1	2.499	490	2.8	1
4478	2.289	4.42	0.46	0.888	0.005	0	0.201	1	4.97	469	1.931	1
4479	2.731	4.432	0.664	1.077	0.005	0	0.243	1	4.108	452	1.623	1
4480	3.154	5.993	0.596	1.133	0.005	0	0.189	1	5.279	475	1.9	1
4481	3.621	9.339	0.71	1.83	0.005	0	0.196	1	5.11	473	2.579	1
4482	2.019	5.132	0.513	1.304	0.005	0	0.254	1	3.933	455	2.542	1
4483	3.024	5.346	0.487	0.861	0.005	0	0.161	1	6.198	479	1.768	1
4484	4.544	11.946	3.431	9.019	0.005	0	0.755	1	1.325	476	2.629	1
4485	3.405	7.113	0.63	1.316	0.005	0	0.185	1	5.393	474	2.089	1
4486	3.502	7.564	0.452	0.976	0.005	0	0.129	1	7.724	482	2.16	1
4487	4.544	11.783	0.827	2.145	0.005	0	0.182	1	5.48	483	2.593	1
4488	1.387	2.341	0.229	0.386	0.005	0	0.165	1	6.049	479	1.688	1
4489	1.378	3.438	0.145	0.361	0.005	0	0.105	1	9.533	496	2.495	1
4490	3.306	7.891	0.446	1.065	0.005	0	0.135	1	7.386	490	2.387	1
4491	1.185	2.001	0.276	0.466	0.005	0	0.233	1	4.286	488	1.689	1
4492	1.519	4.396	0.199	0.576	0.005	0	0.131	1	7.641	454	2.894	1
4493	4.205	10.016	0.681	1.623	0.005	0	0.162	1	6.161	454	2.382	1
4494	4.513	8.742	0.555	1.075	0.005	0	0.123	1	8.129	462	1.937	1
4495	4.507	7.157	0.518	0.823	0.005	0	0.115	1	8.722	472	1.588	1
4496	4.551	7.036	0.501	0.774	0.005	0	0.11	1	9.089	459	1.546	1
4497	2.934	4.994	0.332	0.564	0.005	0	0.113	1	8.843	471	1.702	1
